unixtime;input;ESP_CC;cc_overflow_count;
1622128942.9372468;3;1052835376;0;
1622128942.998692;1;1062651130;0;
1622128943.0073035;3;1064017191;0;
1622128943.0422328;2;1069594300;0;
1622128943.0657616;1;1073055803;0;
1622128943.084716;3;1076414036;0;
1622128943.1203802;2;1082099580;0;
1622128943.1333907;1;1084227855;0;
1622128943.1695838;3;1090027646;0;
1622128943.171247;2;1090374068;0;
1622128943.20617;1;1096071869;0;
1622128943.208026;3;1096097986;0;
1622128943.245375;1;1102319897;0;
1622128943.2473278;2;1102398784;0;
1622128943.2797039;2;1107596618;0;
1622128943.2852974;3;1108457148;0;
1622128943.3106055;3;1112506523;0;
1622128943.315664;1;1113396424;0;
1622128943.3447978;1;1117771875;0;
1622128943.3496675;2;1118602896;0;
1622128943.3724496;2;1122409082;0;
1622128943.399458;3;1126834852;0;
1622128943.407884;1;1128108993;0;
1622128943.4290066;1;1131483759;0;
1622128943.4362495;2;1132635292;0;
1622128943.4565997;2;1135648843;0;
1622128943.4642353;3;1137156391;0;
1622128943.4800546;3;1139655106;0;
1622128943.4894755;1;1141120413;0;
1622128943.5066135;1;1143897793;0;
1622128943.5149844;2;1145223756;0;
1622128943.5303376;2;1147727394;0;
1622128943.5406036;3;1149318414;0;
1622128943.5542064;3;1151439384;0;
1622128943.5630715;1;1152975765;0;
1622128943.5780828;1;1155350433;0;
1622128943.5878906;2;1156777154;0;
1622128943.6011024;2;1158927489;0;
1622128943.6109805;3;1160564107;0;
1622128943.622657;3;1162385014;0;
1622128943.6321666;1;1163961993;0;
1622128943.64566;1;1166040665;0;
1622128943.654857;2;1167503598;0;
1622128943.666103;2;1169402844;0;
1622128943.6870031;3;1172700988;0;
1622128943.6973565;1;1174297129;0;
1622128943.726867;2;1179320290;0;
1622128943.728271;2;1179330842;0;
1622128943.7384994;3;1180982630;0;
1622128943.7490041;3;1182432963;0;
1622128943.7579818;1;1184047270;0;
1622128943.777604;2;1187202092;0;
1622128943.7870948;2;1188735134;0;
1622128943.7972374;3;1190389156;0;
1622128943.805852;3;1191721520;0;
1622128943.8158212;1;1193322999;0;
1622128943.8443081;2;1197760508;0;
1622128943.8541133;3;1199403060;0;
1622128943.8612456;3;1200614034;0;
1622128943.8713026;1;1202201363;0;
1622128943.8976831;2;1206384807;0;
1622128943.9088218;3;1208022503;0;
1622128943.915048;3;1209146553;0;
1622128943.924827;1;1210717283;0;
1622128943.9425538;2;1213498346;0;
1622128943.9490745;2;1214704238;0;
1622128943.966242;3;1217363942;0;
1622128943.9758408;1;1218938721;0;
1622128944.000002;2;1222744518;0;
1622128944.015852;3;1225322366;0;
1622128944.0328977;1;1227999005;0;
1622128944.0424178;2;1229484452;0;
1622128944.0484157;2;1230538310;0;
1622128944.0584872;3;1232114080;0;
1622128944.064164;3;1233029670;0;
1622128944.0737422;1;1234562907;0;
1622128944.08988;2;1237092480;0;
1622128944.0956595;2;1238085662;0;
1622128944.1107612;3;1240525384;0;
1622128944.1268215;1;1243042095;0;
1622128944.1357636;2;1244490804;0;
1622128944.1415682;2;1245431362;0;
1622128944.1563218;3;1247801794;0;
1622128944.1659527;1;1249314263;0;
1622128944.1863406;2;1252589976;0;
1622128944.2013655;3;1254900278;0;
1622128944.209641;1;1256390435;0;
1622128944.224898;2;1258727702;0;
1622128944.2301657;2;1259576044;0;
1622128944.243697;3;1261829650;0;
1622128944.2531316;1;1263301671;0;
1622128944.2679212;2;1265578582;0;
1622128944.272307;2;1266387878;0;
1622128944.2861755;3;1268596243;0;
1622128944.2969284;1;1270055752;0;
1622128944.3092947;2;1272274239;0;
1622128944.3141289;2;1273051835;0;
1622128944.327957;3;1275205446;0;
1622128944.3370583;1;1276659757;0;
1622128944.3560472;2;1279580390;0;
1622128944.3684635;3;1281701006;0;
1622128944.3774648;1;1283132707;0;
1622128944.3962119;2;1285991746;0;
1622128944.4082391;3;1288067754;0;
1622128944.4171677;1;1289484841;0;
1622128944.4346995;2;1292273908;0;
1622128944.447424;3;1294325556;0;
1622128944.4562173;1;1295729481;0;
1622128944.4733868;2;1298453918;0;
1622128944.4857504;3;1300462164;0;
1622128944.4984531;1;1302542347;0;
1622128944.5109582;2;1304525272;0;
1622128944.524829;3;1306502122;0;
1622128944.5362446;1;1308540233;0;
1622128944.5446284;2;1309878052;0;
1622128944.5485764;2;1310501710;0;
1622128944.5610204;3;1312440822;0;
1622128944.5731578;1;1314445361;0;
1622128944.5850358;2;1316372806;0;
1622128944.5970142;3;1318294874;0;
1622128944.609549;1;1320265467;0;
1622128944.6213477;2;1322161096;0;
1622128944.6330144;3;1324051396;0;
1622128944.641479;1;1325400599;0;
1622128944.6538525;2;1327298612;0;
1622128944.6573067;2;1327864264;0;
1622128944.668806;3;1329723142;0;
1622128944.6806889;1;1331626177;0;
1622128944.6920624;2;1333466902;0;
1622128944.7034469;3;1335291188;0;
1622128944.7118318;1;1336597570;0;
1622128944.723093;2;1338433415;0;
1622128944.7262528;2;1338961543;0;
1622128944.73761;3;1340767561;0;
1622128944.7494648;1;1342610400;0;
1622128944.757581;2;1343872669;0;
1622128944.7600095;2;1344386147;0;
1622128944.7713454;3;1346154865;0;
1622128944.7830942;1;1347977138;0;
1622128944.7936683;2;1349721623;0;
1622128944.804388;3;1351464007;0;
1622128944.816874;1;1353251980;0;
1622128944.8234413;2;1354498341;0;
1622128944.826056;2;1354980995;0;
1622128944.8369794;3;1356695593;0;
1622128944.8486834;1;1358458530;0;
1622128944.8560436;2;1359690667;0;
1622128944.8589485;2;1360158807;0;
1622128944.8691535;3;1361858755;0;
1622128944.8772104;1;1363112852;0;
1622128944.8909862;2;1365270841;0;
