unixtime;input;ESP_CC;cc_overflow_count;
1622128359.6729958;2;1433601044;0;
1622128359.6746745;2;1433654280;0;
1622128359.676521;2;1433662496;0;
1622128359.6781857;2;1433669106;0;
1622128359.7080343;2;1439249685;0;
1622128359.709469;2;1439259601;0;
1622128359.7103767;2;1439266499;0;
1622128359.7124486;2;1439277913;0;
1622128359.7143652;2;1439289417;0;
1622128359.7155545;2;1439311297;0;
1622128359.716198;3;1440016521;0;
1622128359.783515;1;1451026806;0;
1622128359.7965064;3;1453171731;0;
1622128359.831503;2;1458701000;0;
1622128359.8484747;1;1461475469;0;
1622128359.876145;3;1465902077;0;
1622128359.9082458;2;1471023765;0;
1622128359.9302917;1;1474610514;0;
1622128359.9744782;2;1481559749;0;
1622128360.0061195;1;1486592089;0;
1622128360.0142205;3;1487931733;0;
1622128360.0520804;2;1494011341;0;
1622128360.060218;1;1495220828;0;
1622128360.096147;3;1501286713;0;
1622128360.0975757;2;1501350313;0;
1622128360.1327653;1;1507107637;0;
1622128360.1340735;3;1507137840;0;
1622128360.172064;2;1513347875;0;
1622128360.1734974;1;1513506588;0;
1622128360.2086914;2;1519017459;0;
1622128360.2127004;3;1519652111;0;
1622128360.2413366;3;1524292651;0;
1622128360.245577;1;1524925760;0;
1622128360.2773132;1;1530085088;0;
1622128360.2802613;2;1530518694;0;
1622128360.308954;2;1535136676;0;
1622128360.3157084;3;1536124497;0;
1622128360.3400996;3;1540021991;0;
1622128360.3460045;1;1540971722;0;
1622128360.3731022;1;1545349994;0;
1622128360.3784475;2;1546144457;0;
1622128360.4034486;2;1550127269;0;
1622128360.4112468;3;1551349229;0;
1622128360.4320667;3;1554716664;0;
1622128360.4387794;1;1555846640;0;
1622128360.462841;1;1559674527;0;
1622128360.469292;2;1560672386;0;
1622128360.491219;2;1564193218;0;
1622128360.4995408;3;1565579788;0;
1622128360.5184116;3;1568586122;0;
1622128360.526265;1;1569878129;0;
1622128360.5487318;1;1573277401;0;
1622128360.5548766;2;1574401094;0;
1622128360.5744112;2;1577547716;0;
1622128360.6006715;3;1581685007;0;
1622128360.6091616;1;1583097218;0;
1622128360.6286228;1;1586137719;0;
1622128360.6364996;2;1587380534;0;
1622128360.653666;2;1590174386;0;
1622128360.6632414;3;1591709538;0;
1622128360.6784697;3;1594124186;0;
1622128360.6876214;1;1595594743;0;
1622128360.7046938;1;1598342105;0;
1622128360.7128701;2;1599684602;0;
1622128360.7288992;2;1602232522;0;
1622128360.7393258;3;1603807245;0;
1622128360.752068;3;1605985209;0;
1622128360.7617009;1;1607496630;0;
1622128360.777387;1;1609971033;0;
1622128360.7859244;2;1611370574;0;
1622128360.7999823;2;1613638710;0;
1622128360.8102956;3;1615280882;0;
1622128360.8224804;3;1617217362;0;
1622128360.8322644;1;1618779895;0;
1622128360.845866;1;1620959927;0;
1622128360.8548703;2;1622405070;0;
1622128360.8678572;2;1624417958;0;
1622128360.889344;3;1627783199;0;
1622128360.8987744;1;1629386900;0;
1622128360.9201667;2;1632810086;0;
1622128360.9320326;2;1634613014;0;
1622128360.9418108;3;1636271476;0;
1622128360.9513676;3;1637831600;0;
1622128360.9616792;1;1639434001;0;
1622128360.9921577;2;1644361268;0;
1622128361.0028806;3;1646017048;0;
1622128361.0112772;3;1647431386;0;
1622128361.0213711;1;1649028209;0;
1622128361.0414166;2;1652156657;0;
1622128361.0505767;2;1653666537;0;
1622128361.061086;3;1655328637;0;
1622128361.0689569;3;1656628032;0;
1622128361.0788822;1;1658226591;0;
1622128361.0982375;2;1661224300;0;
1622128361.1068642;2;1662623070;0;
1622128361.1252756;3;1665482686;0;
1622128361.1342576;1;1667083805;0;
1622128361.1529844;2;1669974590;0;
1622128361.160796;2;1671269668;0;
1622128361.1707053;3;1672898418;0;
1622128361.1778564;3;1674035322;0;
1622128361.1876893;1;1675618019;0;
1622128361.205456;2;1678419661;0;
1622128361.2131226;2;1679637903;0;
1622128361.2301447;3;1682305662;0;
1622128361.2397923;1;1683874003;0;
1622128361.2566712;2;1686591224;0;
1622128361.2639997;2;1687737696;0;
1622128361.2797139;3;1690357458;0;
1622128361.2897496;1;1691915653;0;
1622128361.3061156;2;1694545688;0;
1622128361.3128777;2;1695631870;0;
1622128361.3290312;3;1698169706;0;
1622128361.3387911;1;1699722437;0;
1622128361.3613164;2;1703307308;0;
1622128361.3766418;3;1705779554;0;
1622128361.3864598;1;1707311209;0;
1622128361.4079387;2;1710791870;0;
1622128361.4175122;3;1712347358;0;
1622128361.422997;3;1713197268;0;
1622128361.432461;1;1714712187;0;
1622128361.4533956;2;1718080342;0;
