unixtime;input;ESP_CC;cc_overflow_count;
1622128965.7964208;3;2260967312;0;
1622128970.7368865;1;2263042803;0;3;1203187243;1;
1622128970.809671;3;1215023220;1;
1622128970.8114967;1;1215142145;1;
1622128970.8596559;2;1223156410;1;
1622128970.861026;2;1223173184;1;
1622128970.8652208;1;1223821245;1;
1622128970.9083624;3;1230644458;1;
1622128970.9320579;2;1234739510;1;
1622128970.9333339;2;1234749416;1;
1622128970.9677207;1;1240099969;1;
1622128970.996361;3;1244734556;1;
1622128971.0113325;2;1247472566;1;
1622128971.013011;2;1247484058;1;
1622128971.041576;1;1251950923;1;
1622128971.0567162;3;1254407228;1;
1622128971.0921817;2;1260045266;1;
1622128971.1068542;1;1262357617;1;
1622128971.1428885;3;1268098421;1;
1622128971.148181;2;1268939881;1;
1622128971.182061;1;1274443327;1;
1622128971.1866555;3;1275122548;1;
1622128971.2258506;2;1281339192;1;
1622128971.2295272;1;1282025443;1;
1622128971.2653565;2;1287811792;1;
1622128971.266784;3;1288105374;1;
1622128971.3003943;3;1293298628;1;
1622128971.3021646;1;1293651173;1;
1622128971.3375397;1;1299325649;1;
1622128971.3391054;2;1299592172;1;
1622128971.3706527;2;1304562738;1;
1622128971.3760757;3;1305457898;1;
1622128971.4013348;3;1309541834;1;
1622128971.4065723;1;1310395091;1;
1622128971.4354544;1;1314946565;1;
1622128971.439919;2;1315673536;1;
1622128971.465134;2;1319753210;1;
1622128971.4729521;3;1320979762;1;
1622128971.4944172;3;1324399794;1;
1622128971.501664;1;1325542183;1;
1622128971.5256367;1;1329338852;1;
1622128971.5311723;2;1330333219;1;
1622128971.5537186;2;1333804569;1;
1622128971.5620315;3;1335192989;1;
1622128971.5813715;3;1338114399;1;
1622128971.5884423;1;1339450058;1;
1622128971.6094272;1;1342749558;1;
1622128971.6163273;2;1343925091;1;
1622128971.6364045;2;1346915095;1;
1622128971.6441674;3;1348409329;1;
1622128971.660525;3;1350967423;1;
1622128971.6696432;1;1352399386;1;
1622128971.6876824;1;1355281880;1;
1622128971.695596;2;1356591847;1;
1622128971.7128673;2;1359245017;1;
1622128971.736238;3;1363069425;1;
1622128971.7467523;1;1364564628;1;
1622128971.7612493;1;1367143152;1;
1622128971.7703888;2;1368516297;1;
1622128971.784766;2;1370886563;1;
1622128971.8081715;3;1374546752;1;
1622128971.8175445;1;1376093165;1;
1622128971.8317502;1;1378405643;1;
1622128971.8406963;2;1379827490;1;
1622128971.8542361;2;1381980750;1;
1622128971.8766668;3;1385476622;1;
1622128971.8863246;1;1387063789;1;
1622128971.899197;1;1389188451;1;
1622128971.909451;2;1390639908;1;
1622128971.9206126;2;1392594105;1;
1622128971.9311059;3;1394245699;1;
1622128971.9422357;3;1395954763;1;
1622128971.9515493;1;1397535093;1;
1622128971.9732616;2;1400981300;1;
1622128971.9842613;2;1402805888;1;
1622128972.0054488;3;1406036752;1;
1622128972.0146828;1;1407633199;1;
1622128972.0357091;2;1410951058;1;
1622128972.0463357;2;1412645788;1;
1622128972.0664623;3;1415794400;1;
1622128972.0756357;1;1417386456;1;
1622128972.1056771;2;1422151720;1;
1622128972.1156244;3;1423810850;1;
1622128972.1245103;3;1425193992;1;
1622128972.134493;1;1426805587;1;
1622128972.1543164;2;1429894348;1;
1622128972.163552;2;1431378038;1;
1622128972.1743326;3;1433024546;1;
1622128972.181989;3;1434328224;1;
1622128972.1914573;1;1435925205;1;
1622128972.2109218;2;1438940316;1;
1622128972.2194266;2;1440343956;1;
1622128972.2295098;3;1441976735;1;
1622128972.237897;3;1443201131;1;
1622128972.2470672;1;1444789266;1;
1622128972.2656195;2;1447705080;1;
1622128972.2743545;2;1449039518;1;
1622128972.2840624;3;1450687816;1;
1622128972.2915525;3;1451861560;1;
1622128972.3020046;1;1453448147;1;
1622128972.3275173;2;1457578896;1;
1622128972.3377151;3;1459208942;1;
1622128972.3445508;3;1460331766;1;
1622128972.3544888;1;1461919395;1;
1622128972.3715591;2;1464719198;1;
1622128972.3792028;2;1465928743;1;
1622128972.397107;3;1468625793;1;
1622128972.4057956;1;1470192339;1;
1622128972.4235349;2;1472936650;1;
1622128972.4309065;2;1474107620;1;
1622128972.447021;3;1476737502;1;
1622128972.456981;1;1478297441;1;
1622128972.4733694;2;1480979302;1;
1622128972.4804008;2;1482098578;1;
1622128972.4972305;3;1484694260;1;
1622128972.5063283;1;1486247621;1;
