unixtime;input;ESP_CC;cc_overflow_count;
1622135763.12512;2;4138436929;1;
1622135763.1270077;2;4138472829;1;
1622135763.1725283;3;4145755819;1;
1622135763.182579;2;4147632814;1;
1622135763.1844003;2;4147642744;1;
1622135763.1849377;2;4147661816;1;
1622135763.2344584;1;4155711995;1;
1622135763.2585711;3;4159467202;1;
1622135763.2786887;2;4163032730;1;
1622135763.280473;2;4163048364;1;
1622135763.3058684;1;4167156117;1;
1622135763.3233678;3;4169971778;1;
1622135763.3591366;2;4175633752;1;
1622135763.3745244;1;4178068703;1;
1622135763.4095545;3;4183723302;1;
1622135763.4149525;2;4184523252;1;
1622135763.4487884;1;4190024547;1;
1622135763.4526746;3;4190607884;1;
1622135763.4919147;2;4196848983;1;
1622135763.4953182;1;4197428536;1;
1622135763.5318282;2;4203220239;1;
1622135763.5334952;3;4203557307;1;
1622135763.565737;3;4208664985;1;
1622135763.5672863;1;4209009024;1;
1622135763.6024265;1;4214660879;1;
1622135763.6038005;2;4214904518;1;
1622135763.6359124;2;4219888261;1;
1622135763.6420124;3;4220795703;1;
1622135763.6675615;3;4224930687;1;
1622135763.6726556;1;4225771760;1;
1622135763.7015207;1;4230365656;1;
1622135763.705308;2;4231039831;1;
1622135763.7317734;2;4235200279;1;
1622135763.7604332;3;4239849558;1;
1622135763.7680166;1;4240976202;1;
1622135763.7921655;1;4244893542;1;
1622135763.7981157;2;4245847259;1;
1622135763.8201518;2;4249391645;1;
1622135763.8286943;3;4250739985;1;
1622135763.847745;3;4253764329;1;
1622135763.8557844;1;4255055834;1;
1622135763.8771605;1;4258459456;1;
1622135763.8841314;2;4259603818;1;
1622135763.9035401;2;4262711096;1;
1622135763.9290452;3;4266800915;1;
1622135763.9379976;1;4268201952;1;
1622135763.9564896;1;4271192040;1;
1622135763.964372;2;4272459895;1;
1622135763.981611;2;4275186155;1;
1622135763.9911544;3;4276754383;1;
1622135764.0060947;3;4279073875;1;
1622135764.0150015;1;4280567574;1;
1622135764.0312645;1;4283172066;1;
1622135764.0401788;2;4284524848;1;
1622135764.0550046;2;4286913196;1;
1622135764.078061;3;4290555321;1;
1622135764.087256;1;4292115642;1;
1622135764.102108;1;4294425844;1;
1622135764.1240332;2;2995115;2;
1622135764.1339707;3;4632705;2;
1622135764.1451595;3;6457515;2;
1622135764.1552992;1;8035242;2;
1622135764.1687496;1;10100742;2;
1622135764.177618;2;11577005;2;
1622135764.1893852;2;13483620;2;
1622135764.210027;3;16774746;2;
1622135764.2201493;1;18355856;2;
1622135764.2411096;2;21728171;2;
1622135764.2517629;2;23473349;2;
1622135764.271955;3;26647877;2;
1622135764.2819643;1;28247796;2;
1622135764.302082;2;31454669;2;
1622135764.3120909;2;33060623;2;
1622135764.331227;3;36106419;2;
1622135764.3412137;1;37706743;2;
1622135764.3608587;2;40795700;2;
1622135764.3698077;2;42258963;2;
1622135764.380155;3;43910787;2;
1622135764.388194;3;45200921;2;
1622135764.397801;1;46798360;2;
1622135764.4167159;2;49788453;2;
1622135764.425387;2;51169025;2;
1622135764.4354603;3;52806387;2;
1622135764.44304;3;54004903;2;
1622135764.452828;1;55596012;2;
1622135764.478789;2;59771147;2;
1622135764.4966717;3;62531254;2;
1622135764.505982;1;64111363;2;
1622135764.5237205;2;66892651;2;
1622135764.5314796;2;68113137;2;
1622135764.5417726;3;69730643;2;
1622135764.547979;3;70795923;2;
1622135764.5578175;1;72372960;2;
1622135764.5824306;2;76240859;2;
1622135764.598477;3;78857311;2;
1622135764.6080308;1;80417872;2;
1622135764.6246407;2;83071545;2;
1622135764.63162;2;84169801;2;
1622135764.6478186;3;86707188;2;
1622135764.657021;1;88253289;2;
1622135764.6804526;2;91869197;2;
1622135764.6900778;3;93455047;2;
1622135764.6953766;3;94371489;2;
1622135764.7120225;1;96961600;2;
1622135764.7209153;2;98426167;2;
1622135764.7273452;2;99426613;2;
1622135764.7423797;3;101862277;2;
1622135764.7518587;1;103393646;2;
1622135764.7670364;2;105858075;2;
1622135764.7738717;2;106807899;2;
1622135764.7831345;3;108357705;2;
1622135764.788277;3;109196167;2;
1622135764.7978525;1;110699863;2;
1622135764.818562;2;114040598;2;
1622135764.8328485;3;116365363;2;
1622135764.8427753;1;117863902;2;
1622135764.8578413;2;120231841;2;
1622135764.8631756;2;121111217;2;
1622135764.8773694;3;123416777;2;
1622135764.886938;1;124903442;2;
1622135764.906951;2;128070145;2;
1622135764.920546;3;130327465;2;
1622135764.9298573;1;131808352;2;
1622135764.9441183;2;134083981;2;
1622135764.948879;2;134890676;2;
1622135764.9625046;3;137110680;2;
1622135764.9772565;1;139401872;2;
1622135764.9909987;2;141602369;2;
1622135765.0041547;3;143775105;2;
1622135765.01345;1;145225346;2;
1622135765.0321274;2;148191427;2;
1622135765.0454633;3;150346919;2;
1622135765.0543506;1;151786426;2;
1622135765.0728745;2;154687223;2;
1622135765.0861273;3;156800453;2;
1622135765.0947123;1;158238054;2;
1622135765.1128054;2;161089619;2;
1622135765.1256268;3;163173615;2;
1622135765.1395829;1;165330862;2;
1622135765.147869;2;166703501;2;
1622135765.1523077;2;167400583;2;
1622135765.165636;3;169450967;2;
1622135765.178429;1;171579278;2;
1622135765.1912909;2;173615485;2;
1622135765.2037122;3;175651121;2;
1622135765.212758;1;177049888;2;
1622135765.229624;2;179752931;2;
1622135765.2418354;3;181754879;2;
1622135765.2507257;1;183152094;2;
1622135765.2634397;2;185172461;2;
1622135765.267298;2;185813653;2;
1622135765.2795973;3;187791855;2;
1622135765.292533;1;189831630;2;
1622135765.3047051;2;191800657;2;
1622135765.3167002;3;193750117;2;
1622135765.3265946;1;195121562;2;
1622135765.3420503;2;197699214;2;
1622135765.3547578;3;199635458;2;
1622135765.36656;1;201617650;2;
1622135765.3746698;2;202931503;2;
1622135765.3781726;2;203531117;2;
1622135765.390115;3;205444103;2;
1622135765.4024665;1;207419846;2;
1622135765.4142814;2;209308341;2;
1622135765.4260173;3;211194761;2;
1622135765.4382126;1;213143904;2;
1622135765.4499412;2;215022625;2;
1622135765.4615898;3;216888605;2;
1622135765.473865;1;218815356;2;
1622135765.4824727;2;220105611;2;
1622135765.4860308;2;220663593;2;
1622135765.4970121;3;222519887;2;
1622135765.5053155;1;223846798;2;
1622135765.5200408;2;226255509;2;
1622135765.531942;3;228085233;2;
1622135765.544099;1;229975186;2;
1622135765.5546396;2;231787519;2;
1622135765.5661635;3;233601717;2;
1622135765.5745976;1;234914014;2;
1622135765.5889604;2;237275897;2;
1622135765.600302;3;239067559;2;
1622135765.611691;1;240916046;2;
1622135765.6231472;2;242700651;2;
1622135765.6344738;3;244484913;2;
1622135765.642361;1;245781392;2;
1622135765.6563997;2;248084171;2;
1622135765.6677842;3;249845413;2;
1622135765.6757975;1;251142222;2;
1622135765.690026;2;253416633;2;
1622135765.7011573;3;255165647;2;
1622135765.712355;1;256965320;2;
1622135765.7229521;2;258706749;2;
1622135765.7338212;3;260426501;2;
1622135765.7419584;1;261701928;2;
1622135765.7531168;2;263452145;2;
1622135765.755734;2;263935447;2;
1622135765.7669427;3;265651510;2;
1622135765.7746947;1;266920211;2;
1622135765.7884138;2;269123410;2;
1622135765.7993646;3;270830244;2;
1622135765.8071985;1;272098905;2;
1622135765.817537;2;273813946;2;
1622135765.8200018;2;274279852;2;
1622135765.8309493;3;275972454;2;
1622135765.83877;1;277229711;2;
1622135765.8525133;2;279397582;2;
1622135765.8630803;3;281073014;2;
1622135765.8707523;1;282323381;2;
1622135765.8840215;2;284466500;2;
1622135765.8946207;3;286138386;2;
1622135765.9027603;1;287383559;2;
1622135765.9154282;2;289501478;2;
1622135765.9258482;3;291155778;2;
1622135765.9371352;1;292860553;2;
1622135765.9466903;2;294499356;2;
1622135765.9569216;3;296142176;2;
1622135765.965635;1;297376377;2;
1622135765.975422;2;299035574;2;
1622135765.978297;2;299469208;2;
1622135765.9884267;3;301098128;2;
1622135765.9959888;1;302325115;2;
1622135766.0088203;2;304395248;2;
1622135766.0190575;3;306019764;2;
1622135766.0264685;1;307240183;2;
1622135766.0393646;2;309292088;2;
1622135766.0494385;3;310899414;2;
1622135766.059481;1;312558133;2;
1622135766.0668952;2;313739454;2;
1622135766.0694013;2;314152772;2;
1622135766.0796099;3;315751706;2;
1622135766.089734;1;317393087;2;
1622135766.0974636;2;318576058;2;
1622135766.0996761;2;318986058;2;
1622135766.110067;3;320569298;2;
1622135766.1201615;1;322190214;2;
1622135766.1273654;2;323364975;2;
1622135766.129621;2;323769549;2;
1622135766.139811;3;325352745;2;
1622135766.1501453;1;326969866;2;
1622135766.1597517;2;328535865;2;
1622135766.1693954;3;330104169;2;
1622135766.1795888;1;331718322;2;
1622135766.1891766;2;333271883;2;
1622135766.1991413;3;334829393;2;
1622135766.2087774;1;336429682;2;
1622135766.2185042;2;337980781;2;
1622135766.2283978;3;339525837;2;
1622135766.23557;1;340711050;2;
1622135766.2453659;2;342268479;2;
1622135766.247714;2;342652837;2;
1622135766.2575502;3;344197953;2;
1622135766.264969;1;345377986;2;
1622135766.274723;2;346922947;2;
1622135766.2769094;2;347303835;2;
1622135766.2871232;3;348832513;2;
1622135766.294057;1;350013026;2;
1622135766.305523;2;351925797;2;
1622135766.3153;3;353447873;2;
1622135766.324983;1;355008904;2;
1622135766.334452;2;356526731;2;
1622135766.3439608;3;358037691;2;
1622135766.3537316;1;359589736;2;
1622135766.3611252;2;360727053;2;
1622135766.3620617;2;361093903;2;
1622135766.3726301;3;362604009;2;
1622135766.3827457;1;364144728;2;
1622135766.3889556;2;365277989;2;
1622135766.3915145;2;365642055;2;
1622135766.400847;3;367127810;2;
1622135766.410519;1;368669151;2;
1622135766.4194553;2;370152736;2;
1622135766.4290743;3;371642062;2;
1622135766.4385836;1;373167871;2;
1622135766.4459393;2;374296204;2;
1622135766.4466066;2;374652088;2;
1622135766.4570088;3;376128528;2;
1622135766.4641757;1;377276411;2;
1622135766.4757094;2;379118834;2;
1622135766.4850442;3;380596198;2;
1622135766.4923294;1;381739361;2;
1622135766.5037732;2;383567642;2;
1622135766.5134978;3;385034196;2;
1622135766.5222096;1;386530010;2;
1622135766.5314038;2;387983363;2;
1622135766.5403755;3;389440467;2;
1622135766.5498738;1;390936290;2;
1622135766.5587678;2;392381232;2;
1622135766.5678632;3;393828318;2;
1622135766.5752776;1;394960823;2;
1622135766.586466;2;396755886;2;
1622135766.5953684;3;398205596;2;
1622135766.6052277;1;399681757;2;
1622135766.613253;2;401115978;2;
1622135766.6226099;3;402552140;2;
1622135766.6294026;1;403680903;2;
1622135766.6409342;2;405450278;2;
1622135766.6498156;3;406878496;2;
1622135766.658822;1;408340219;2;
1622135766.6677969;2;409761554;2;
1622135766.6762426;3;411167861;2;
1622135766.6830356;1;412281592;2;
1622135766.6921558;2;413706519;2;
1622135766.6927636;2;414027669;2;
1622135766.702973;3;415431996;2;
1622135766.7122538;1;416872127;2;
1622135766.7206938;2;418272050;2;
1622135766.7296762;3;419670632;2;
1622135766.7386556;1;421108675;2;
1622135766.747307;2;422494806;2;
1622135766.7558975;3;423887152;2;
1622135766.7645764;1;425310095;2;
1622135766.7732344;2;426694954;2;
1622135766.781998;3;428073540;2;
1622135766.788762;1;429166585;2;
1622135766.7974813;2;430556582;2;
1622135766.7984655;2;430861860;2;
1622135766.8080528;3;432239322;2;
1622135766.8170793;1;433642835;2;
1622135766.8254538;2;434997569;2;
1622135766.8344193;3;436365611;2;
1622135766.8408377;1;437452618;2;
1622135766.8512673;2;439119593;2;
1622135766.8596268;3;440467676;2;
1622135766.8684607;1;441857733;2;
1622135766.8769097;2;443208762;2;
1622135766.885232;3;444556644;2;
1622135766.8940177;1;445938533;2;
1622135766.9023528;2;447277086;2;
1622135766.9104562;3;448624018;2;
1622135766.9173062;1;449691941;2;
1622135766.9276733;2;451323834;2;
1622135766.9360063;3;452658118;2;
1622135766.9443984;1;454026601;2;
1622135766.9530554;2;455349550;2;
1622135766.9615068;3;456676048;2;
1622135766.9695563;1;458033249;2;
1622135766.9760995;2;459065363;2;
1622135766.9769855;2;459347347;2;
1622135766.9863153;3;460664911;2;
1622135766.994785;1;462013380;2;
1622135767.0005631;2;463046787;2;
1622135767.001435;2;463325313;2;
1622135767.0106685;3;464634060;2;
1622135767.0190127;1;465974807;2;
1622135767.0280175;2;467280100;2;
1622135767.0351553;3;468585700;2;
1622135767.0418384;1;469639319;2;
1622135767.0519552;2;471220814;2;
1622135767.0599895;3;472519892;2;
1622135767.0682282;1;473848257;2;
1622135767.076354;2;475144500;2;
1622135767.0847363;3;476433808;2;
1622135767.0911577;1;477473867;2;
1622135767.1009383;2;479040496;2;
1622135767.1088753;3;480330602;2;
1622135767.1173823;1;481643119;2;
1622135767.1250024;2;482920352;2;
1622135767.1332176;3;484192859;2;
1622135767.139757;1;485229080;2;
1622135767.1488936;2;486774351;2;
1622135767.156952;3;488038344;2;
1622135767.1652703;1;489341433;2;
1622135767.1731315;2;490610932;2;
1622135767.1810436;3;491876496;2;
1622135767.187582;1;492901391;2;
1622135767.196803;2;494430614;2;
1622135767.2050712;3;495698300;2;
1622135767.2112067;1;496719179;2;
1622135767.220888;2;498237788;2;
1622135767.228832;3;499494038;2;
1622135767.2350562;1;500515467;2;
1622135767.2445204;2;502025454;2;
1622135767.252274;3;503276204;2;
1622135767.2602475;1;504553007;2;
1622135767.268161;2;505799766;2;
1622135767.275949;3;507043518;2;
1622135767.2838984;1;508305256;2;
