unixtime;input;ESP_CC;cc_overflow_count;
1622136104.0169234;2;1050414350;0;
1622136104.0610566;3;1057542340;0;
1622136104.0787349;2;1060714755;0;
1622136104.0807977;2;1060723045;0;
1622136104.0824442;2;1060734787;0;
1622136104.1206646;1;1067050093;0;
1622136104.1492317;3;1071646244;0;
1622136104.163925;2;1074047278;0;
1622136104.1941938;1;1078819439;0;
1622136104.2042096;3;1080443786;0;
1622136104.242923;2;1086532683;0;
1622136104.2488184;1;1087591894;0;
1622136104.2850742;2;1093417206;0;
1622136104.2865736;3;1093675084;0;
1622136104.3197343;3;1098866460;0;
1622136104.3222523;1;1099274461;0;
1622136104.3555143;1;1104678149;0;
1622136104.3584924;2;1105077694;0;
1622136104.3868704;2;1109681725;0;
1622136104.3934782;3;1110743363;0;
1622136104.41709;3;1114411852;0;
1622136104.4242456;1;1115494161;0;
1622136104.448588;1;1119488145;0;
1622136104.4544723;2;1120438686;0;
1622136104.476007;2;1123910230;0;
1622136104.4848142;3;1125300966;0;
1622136104.5031602;3;1128158520;0;
1622136104.5111024;1;1129521425;0;
1622136104.5308654;1;1132657547;0;
1622136104.5390484;2;1133891879;0;
1622136104.5561697;2;1136703063;0;
1622136104.5655923;3;1138233838;0;
1622136104.5798523;3;1140563516;0;
1622136104.5893452;1;1142052427;0;
1622136104.605877;1;1144629013;0;
1622136104.6143715;2;1146015400;0;
1622136104.6284366;2;1148297310;0;
1622136104.6386018;3;1149931926;0;
1622136104.650524;3;1151839082;0;
1622136104.660123;1;1153408273;0;
1622136104.6734672;1;1155502463;0;
1622136104.6827054;2;1156957886;0;
1622136104.694491;2;1158843633;0;
1622136104.7048004;3;1160501993;0;
1622136104.7145789;3;1162094857;0;
1622136104.7247336;1;1163694467;0;
1622136104.745529;2;1166963890;0;
1622136104.7554348;2;1168571454;0;
1622136104.7665215;3;1170222326;0;
1622136104.7739773;3;1171600374;0;
1622136104.7841437;1;1173203123;0;
1622136104.8036268;2;1176257460;0;
1622136104.8121593;2;1177669028;0;
1622136104.8303294;3;1180508802;0;
1622136104.8400989;1;1182087328;0;
1622136104.8574433;2;1184948727;0;
1622136104.8654175;2;1186200283;0;
1622136104.88273;3;1188898756;0;
1622136104.893097;1;1190469749;0;
1622136104.9090433;2;1193170132;0;
1622136104.9161046;2;1194304686;0;
1622136104.9260786;3;1195902674;0;
1622136104.9321418;3;1196876502;0;
1622136104.9419653;1;1198434835;0;
1622136104.9585977;2;1201016876;0;
1622136104.9647493;2;1202044236;0;
1622136104.9804058;3;1204513378;0;
1622136104.9962971;1;1207055668;0;
1622136105.0050287;2;1208515963;0;
1622136105.010925;2;1209469565;0;
1622136105.025643;3;1211826726;0;
1622136105.041357;1;1214278753;0;
1622136105.0556607;2;1216598264;0;
1622136105.0700552;3;1218896030;0;
1622136105.079211;1;1220378327;0;
1622136105.099217;2;1223498830;0;
1622136105.1123652;3;1225713468;0;
1622136105.1216059;1;1227182851;0;
1622136105.1359491;2;1229402666;0;
1622136105.1412034;2;1230169958;0;
1622136105.149945;3;1231646760;0;
1622136105.153754;3;1232319962;0;
1622136105.1679797;1;1234534145;0;
1622136105.1768532;2;1235921162;0;
1622136105.1808896;2;1236646496;0;
1622136105.1942027;3;1238726994;0;
1622136105.2028668;1;1240144473;0;
1622136105.2201042;2;1242927556;0;
1622136105.2329366;3;1244967008;0;
1622136105.2471478;1;1247053105;0;
1622136105.2588024;2;1249047478;0;
1622136105.271252;3;1251029798;0;
1622136105.2805233;1;1252414903;0;
1622136105.2961717;2;1255017942;0;
1622136105.30828;3;1256951342;0;
1622136105.3200576;1;1258939877;0;
1622136105.332161;2;1260846772;0;
1622136105.3443084;3;1262731470;0;
1622136105.3525226;1;1264075451;0;
1622136105.367969;2;1266536354;0;
1622136105.3799157;3;1268391544;0;
1622136105.3876903;1;1269709624;0;
1622136105.4025974;2;1272099923;0;
1622136105.4141874;3;1273903502;0;
1622136105.4219878;1;1275220311;0;
1622136105.4366958;2;1277556184;0;
1622136105.447933;3;1279335054;0;
1622136105.459405;1;1281160787;0;
1622136105.47023;2;1282919118;0;
1622136105.4811194;3;1284661650;0;
1622136105.4925478;1;1286452221;0;
1622136105.5037146;2;1288175598;0;
1622136105.5142348;3;1289896102;0;
1622136105.5248036;1;1291651397;0;
1622136105.5360725;2;1293343550;0;
1622136105.54643;3;1295027228;0;
1622136105.5570753;1;1296763213;0;
1622136105.5671415;2;1298423532;0;
1622136105.577655;3;1300082092;0;
1622136105.5881531;1;1301778709;0;
1622136105.5956757;2;1302984752;0;
1622136105.5981038;2;1303418518;0;
1622136105.6083264;3;1305043062;0;
1622136105.6189384;1;1306709759;0;
1622136105.6288078;2;1308317344;0;
1622136105.6391532;3;1309923792;0;
1622136105.64926;1;1311560695;0;
1622136105.6590707;2;1313140882;0;
1622136105.6692688;3;1314717878;0;
1622136105.6769083;1;1315918871;0;
1622136105.6888578;2;1317884886;0;
1622136105.6985958;3;1319434938;0;
1622136105.7060428;1;1320620951;0;
1622136105.718002;2;1322558814;0;
1622136105.727815;3;1324083784;0;
1622136105.7374144;1;1325647963;0;
1622136105.7468495;2;1327153242;0;
1622136105.7562256;3;1328663700;0;
1622136105.7634442;1;1329824121;0;
1622136105.7749906;2;1331677976;0;
1622136105.7845864;3;1333162350;0;
1622136105.794071;1;1334686249;0;
1622136105.8030925;2;1336141391;0;
1622136105.8124185;3;1337607245;0;
1622136105.8219783;1;1339105496;0;
1622136105.828448;2;1340218731;0;
1622136105.8302422;2;1340559027;0;
1622136105.8394701;3;1342008825;0;
1622136105.849069;1;1343500894;0;
1622136105.8586524;2;1344951503;0;
1622136105.8673093;3;1346411237;0;
1622136105.8765993;1;1347904484;0;
1622136105.8854935;2;1349359693;0;
1622136105.8949115;3;1350817553;0;
1622136105.9041424;1;1352322846;0;
1622136105.9133668;2;1353777591;0;
1622136105.9225564;3;1355241977;0;
1622136105.931556;1;1356746930;0;
1622136105.9410658;2;1358214827;0;
1622136105.9501;3;1359680747;0;
1622136105.9573185;1;1360825360;0;
1622136105.968425;2;1362662335;0;
1622136105.9784005;3;1364139743;0;
1622136105.9875915;1;1365652138;0;
1622136105.9967005;2;1367125129;0;
1622136106.0062282;3;1368604637;0;
1622136106.0136366;1;1369757952;0;
1622136106.024523;2;1371603981;0;
1622136106.0340497;3;1373087393;0;
1622136106.0435972;1;1374613540;0;
1622136106.0528996;2;1376099871;0;
1622136106.0623639;3;1377584639;0;
1622136106.0718198;1;1379115214;0;
1622136106.0812109;2;1380600301;0;
1622136106.090499;3;1382099429;0;
1622136106.1001925;1;1383639204;0;
1622136106.1090305;2;1385145057;0;
1622136106.1190128;3;1386669857;0;
1622136106.1286182;1;1388265700;0;
1622136106.1388707;2;1389836489;0;
1622136106.1495214;3;1391444813;0;
1622136106.1562703;1;1392672542;0;
1622136106.1699169;2;1394794196;0;
1622136106.180583;3;1396492948;0;
1622136106.1914828;1;1398285489;0;
1622136106.1995904;2;1399541588;0;
1622136106.2023604;2;1400058522;0;
1622136106.2137475;3;1401879812;0;
1622136106.2221348;1;1403206689;0;
1622136106.234729;2;1405112962;0;
1622136106.2382183;2;1405713894;0;
1622136106.250082;3;1407663170;0;
1622136106.2631867;1;1409749949;0;
1622136106.271751;2;1411104124;0;
1622136106.2758582;2;1411789596;0;
1622136106.2889974;3;1413859342;0;
1622136106.2976437;1;1415280201;0;
1622136106.3158479;2;1418129062;0;
1622136106.3248417;3;1419582664;0;
1622136106.3286602;3;1420225682;0;
1622136106.3383713;1;1421653021;0;
1622136106.3556957;2;1424523720;0;
1622136106.3691034;3;1426635796;0;
1622136106.3825612;1;1428828775;0;
1622136106.395708;2;1430943566;0;
1622136106.4088023;3;1433063130;0;
1622136106.422713;1;1435275469;0;
1622136106.4361498;2;1437391894;0;
1622136106.4449005;3;1438842841;0;
1622136106.4491863;3;1439501855;0;
1622136106.4580934;1;1440938612;0;
1622136106.476292;2;1443847415;0;
1622136106.4898436;3;1445977061;0;
1622136106.5037265;1;1448199860;0;
1622136106.5169618;2;1450334031;0;
1622136106.5307176;3;1452476427;0;
1622136106.5391927;1;1453916236;0;
1622136106.5576108;2;1456842521;0;
1622136106.5711563;3;1458980562;0;
1622136106.5803864;1;1460431505;0;
1622136106.5934472;2;1462614754;0;
1622136106.5985017;2;1463360233;0;
1622136106.6120048;3;1465513313;0;
1622136106.6211045;1;1466959886;0;
1622136106.6395984;2;1469929403;0;
1622136106.6529698;3;1472088777;0;
1622136106.66732;1;1474339878;0;
1622136106.6756368;2;1475738443;0;
1622136106.6803331;2;1476507509;0;
1622136106.6901453;3;1477993713;0;
1622136106.6945221;3;1478683909;0;
1622136106.708243;1;1480946034;0;
1622136106.722129;2;1483121030;0;
1622136106.731208;3;1484603664;0;
1622136106.735688;3;1485298602;0;
1622136106.7450023;1;1486759951;0;
1622136106.7584224;2;1488967761;0;
1622136106.7634466;2;1489748333;0;
1622136106.7727299;3;1491234197;0;
1622136106.7776306;3;1491939535;0;
1622136106.7865582;1;1493399108;0;
1622136106.8059058;2;1496434849;0;
1622136106.8185673;3;1498621945;0;
1622136106.8282037;1;1500079166;0;
1622136106.8474822;2;1503121231;0;
1622136106.8608763;3;1505340551;0;
1622136106.8703356;1;1506793643;0;
1622136106.8844578;2;1509039368;0;
1622136106.8893936;2;1509843190;0;
1622136106.9030282;3;1512048317;0;
1622136106.9122643;1;1513519672;0;
1622136106.9314332;2;1516591073;0;
1622136106.9459193;3;1518817615;0;
1622136106.9551084;1;1520287322;0;
1622136106.9688847;2;1522557181;0;
1622136106.9743292;2;1523372863;0;
1622136106.9876146;3;1525599549;0;
1622136107.002327;1;1527938856;0;
1622136107.0169177;2;1530178955;0;
1622136107.0262327;3;1531682660;0;
1622136107.0311635;3;1532416724;0;
1622136107.039183;1;1533889173;0;
1622136107.0590897;2;1536988221;0;
1622136107.0737634;3;1539240949;0;
1622136107.0878797;1;1541603818;0;
1622136107.0967402;2;1543022693;0;
1622136107.1022177;2;1543855141;0;
1622136107.116073;3;1546110169;0;
1622136107.1253157;1;1547590470;0;
1622136107.1396208;2;1549898161;0;
1622136107.1456003;2;1550746887;0;
1622136107.1593025;3;1553016945;0;
1622136107.1688497;1;1554497454;0;
1622136107.18323;2;1556803674;0;
1622136107.1882548;2;1557651070;0;
1622136107.202531;3;1559923771;0;
1622136107.212399;1;1561410018;0;
1622136107.2262414;2;1563732679;0;
1622136107.2314174;2;1564598891;0;
1622136107.2457697;3;1566887483;0;
1622136107.255328;1;1568382686;0;
1622136107.2759676;2;1571573551;0;
1622136107.2900338;3;1573872555;0;
1622136107.2989883;1;1575363030;0;
1622136107.3137808;2;1577723169;0;
1622136107.31974;2;1578602657;0;
1622136107.3338869;3;1580892758;0;
1622136107.3485134;1;1583301555;0;
1622136107.3633528;2;1585612469;0;
1622136107.377724;3;1587940265;0;
1622136107.387057;1;1589436570;0;
1622136107.4025462;2;1591801553;0;
1622136107.407515;2;1592694653;0;
1622136107.4221883;3;1595019607;0;
1622136107.4321449;1;1596522642;0;
1622136107.4521666;2;1599789323;0;
1622136107.4664237;3;1602132441;0;
1622136107.4759543;1;1603626181;0;
1622136107.4906342;2;1606019478;0;
1622136107.4969778;2;1606920536;0;
1622136107.511067;3;1609247943;0;
1622136107.5204546;1;1610749018;0;
1622136107.5355272;2;1613148461;0;
1622136107.5410054;2;1614064757;0;
1622136107.5562139;3;1616431885;0;
1622136107.5656219;1;1617938130;0;
1622136107.5804627;2;1620329875;0;
1622136107.5865493;2;1621248823;0;
1622136107.6006103;3;1623613789;0;
1622136107.6101527;1;1625130798;0;
1622136107.631422;2;1628469118;0;
1622136107.6459937;3;1630843674;0;
1622136107.656361;1;1632352839;0;
1622136107.6768441;2;1635714667;0;
1622136107.6916924;3;1638098671;0;
1622136107.707046;1;1640602480;0;
1622136107.7164965;2;1642055017;0;
1622136107.7219632;2;1642997173;0;
1622136107.7371578;3;1645398739;0;
1622136107.7468908;1;1646914598;0;
1622136107.7617173;2;1649362063;0;
1622136107.767845;2;1650321373;0;
1622136107.7832768;3;1652722482;0;
1622136107.7925668;1;1654251583;0;
1622136107.813923;2;1657661131;0;
1622136107.8291786;3;1660081575;0;
1622136107.8388474;1;1661604636;0;
1622136107.8601003;2;1665065845;0;
1622136107.8753016;3;1667492209;0;
1622136107.8848906;1;1669015146;0;
1622136107.9064655;2;1672488243;0;
1622136107.9223742;3;1674939881;0;
1622136107.931387;1;1676457271;0;
1622136107.9541404;2;1679948636;0;
1622136107.9688892;3;1682397731;0;
1622136107.978438;1;1683933990;0;
1622136107.9938433;2;1686436969;0;
1622136107.9999235;2;1687435551;0;
1622136108.009611;3;1689001047;0;
1622136108.0154424;3;1689902855;0;
1622136108.024987;1;1691436866;0;
1622136108.0475626;2;1694980307;0;
1622136108.0569706;3;1696547695;0;
1622136108.0624616;3;1697446845;0;
1622136108.0722122;1;1698978710;0;
1622136108.0948238;2;1702534291;0;
1622136108.1041183;3;1704117939;0;
1622136108.1099312;3;1705032503;0;
1622136108.1198213;1;1706571696;0;
1622136108.1354423;2;1709109049;0;
1622136108.1422322;2;1710139897;0;
1622136108.1576347;3;1712633207;0;
1622136108.1674454;1;1714180110;0;
1622136108.1830692;2;1716738121;0;
1622136108.1895308;2;1717775577;0;
1622136108.2054505;3;1720292791;0;
1622136108.2152073;1;1721837554;0;
1622136108.2380972;2;1725459859;0;
1622136108.2534907;3;1727975635;0;
1622136108.2634761;1;1729520200;0;
1622136108.286338;2;1733175235;0;
1622136108.3023653;3;1735720841;0;
1622136108.3122137;1;1737267896;0;
1622136108.334511;2;1740921084;0;
1622136108.3503394;3;1743461507;0;
1622136108.3601766;1;1745019846;0;
1622136108.37674;2;1747634719;0;
1622136108.3830628;2;1748718749;0;
1622136108.3993604;3;1751279111;0;
1622136108.4092417;1;1752831384;0;
1622136108.4325864;2;1756560715;0;
1622136108.4481745;3;1759131915;0;
1622136108.4581661;1;1760682520;0;
1622136108.4747074;2;1763333369;0;
1622136108.4814916;2;1764440185;0;
1622136108.4977431;3;1767034165;0;
1622136108.5078635;1;1768589474;0;
1622136108.5310442;2;1772358575;0;
1622136108.547061;3;1774966029;0;
1622136108.5571272;1;1776532818;0;
1622136108.5738435;2;1779191967;0;
1622136108.5814965;2;1780315921;0;
1622136108.5905461;3;1781913463;0;
1622136108.596828;3;1782927771;0;
1622136108.6066835;1;1784489936;0;
1622136108.624062;2;1787177799;0;
1622136108.6309607;2;1788321845;0;
1622136108.6475024;3;1790943171;0;
1622136108.6657732;1;1793708620;0;
1622136108.6738486;2;1795193475;0;
1622136108.6811671;2;1796344365;0;
1622136108.6914191;3;1797961459;0;
1622136108.6975048;3;1798992691;0;
1622136108.7071905;1;1800559300;0;
1622136108.7320735;2;1804417275;0;
1622136108.7478178;3;1807058044;0;
1622136108.7576234;1;1808633595;0;
1622136108.7749097;2;1811347500;0;
1622136108.782243;2;1812518500;0;
1622136108.798816;3;1815186864;0;
1622136108.808624;1;1816759263;0;
1622136108.8260298;2;1819502676;0;
1622136108.8332095;2;1820692318;0;
1622136108.850157;3;1823361632;0;
1622136108.8597252;1;1824933657;0;
1622136108.8849602;2;1828887792;0;
1622136108.9013715;3;1831594562;0;
1622136108.9113915;1;1833167925;0;
1622136108.9361544;2;1837143218;0;
1622136108.953267;3;1839848844;0;
1622136108.9625735;1;1841435655;0;
1622136108.9803212;2;1844215100;0;
1622136108.9880672;2;1845446990;0;
1622136109.0054154;3;1848176340;0;
1622136109.014916;1;1849754841;0;
1622136109.032331;2;1852555432;0;
1622136109.0404527;2;1853801624;0;
1622136109.057426;3;1856535504;0;
1622136109.0670035;1;1858113037;0;
1622136109.0855584;2;1860938766;0;
