unixtime;input;ESP_CC;cc_overflow_count;
1622128317.7768695;
1622128318.0320685;3;1124657567;0;
1622128318.0583282;3;1129163423;0;
1622128318.0597763;3;1129171611;0;
1622128318.061035;3;1129191935;0;
1622128318.080677;1;1132522040;0;
1622128318.1221259;2;1139097347;0;
1622128318.134394;1;1141083608;0;
1622128318.1646805;3;1145886237;0;
1622128318.197777;2;1151206505;0;
1622128318.2131243;1;1153687610;0;
1622128318.2497435;3;1159510446;0;
1622128318.2511501;2;1159815618;0;
1622128318.2863252;3;1165465889;0;
1622128318.2884622;1;1165565362;0;
1622128318.3241937;1;1171530366;0;
1622128318.3256361;2;1171759255;0;
1622128318.3564866;2;1176602705;0;
1622128318.3633335;3;1177595287;0;
1622128318.3870533;3;1181374693;0;
1622128318.3928046;1;1182411465;0;
1622128318.4179385;1;1186390872;0;
1622128318.4244502;2;1187392613;0;
1622128318.4457808;2;1190836955;0;
1622128318.4546895;3;1192247075;0;
1622128318.4716659;3;1195023575;0;
1622128318.4803553;1;1196393188;0;
1622128318.4993012;1;1199449920;0;
1622128318.507926;2;1200717787;0;
1622128318.5241406;2;1203424055;0;
1622128318.5338438;3;1205003735;0;
1622128318.5480847;3;1207244442;0;
1622128318.5576086;1;1208754629;0;
1622128318.573139;1;1211223804;0;
1622128318.5815637;2;1212612563;0;
1622128318.595774;2;1214860899;0;
1622128318.618316;3;1218381623;0;
1622128318.6276026;1;1219964880;0;
1622128318.640732;1;1222074066;0;
1622128318.6622922;2;1225452087;0;
1622128318.673599;3;1227105113;0;
1622128318.6821854;3;1228742471;0;
1622128318.6926806;1;1230340668;0;
1622128318.713801;2;1233682089;0;
1622128318.7242274;2;1235370917;0;
1622128318.7346861;3;1237028843;0;
1622128318.7429469;3;1238468261;0;
1622128318.7532225;1;1240067268;0;
1622128318.7827132;2;1244718137;0;
1622128318.792835;3;1246384701;0;
1622128318.8012333;3;1247678065;0;
1622128318.810977;1;1249276020;0;
1622128318.8296013;2;1252244123;0;
1622128318.838109;2;1253609801;0;
1622128318.8554468;3;1256426557;0;
1622128318.865903;1;1258025272;0;
1622128318.8834696;2;1260865449;0;
1622128318.8912039;2;1262107675;0;
1622128318.9008417;3;1263730093;0;
1622128318.9079838;3;1264811877;0;
1622128318.917557;1;1266386252;0;
1622128318.934895;2;1269113460;0;
1622128318.9420788;2;1270266962;0;
1622128318.9587262;3;1272865662;0;
1622128318.9679253;1;1274412232;0;
1622128318.984458;2;1277041313;0;
1622128318.9913151;2;1278110727;0;
1622128319.00676;3;1280635999;0;
1622128319.0167806;1;1282175644;0;
1622128319.0322638;2;1284707417;0;
1622128319.0386918;2;1285710755;0;
1622128319.0537846;3;1288144921;0;
