x-axis,1,2
second,Volt,Volt
+5.7292E-03,+29.9500630E+00,+38.5970481E+00
+5.8594E-03,+29.2465454E+00,+38.8985556E+00
+5.9896E-03,+28.5430278E+00,+39.2000632E+00
+6.1198E-03,+27.8395102E+00,+39.6020732E+00
+6.2500E-03,+27.0857414E+00,+39.7528270E+00
+6.3802E-03,+26.3822238E+00,+40.1045858E+00
+6.5104E-03,+25.6284549E+00,+40.4060933E+00
+6.6406E-03,+24.8746861E+00,+40.5065958E+00
+6.7708E-03,+24.0706659E+00,+40.6573496E+00
+6.9010E-03,+23.2163946E+00,+40.8583546E+00
+7.0313E-03,+22.4123745E+00,+41.0091084E+00
+7.1615E-03,+21.5078518E+00,+41.1096109E+00
+7.2917E-03,+20.6033292E+00,+41.1598621E+00
+7.4219E-03,+19.7490579E+00,+41.1598621E+00
+7.5521E-03,+18.8445352E+00,+41.1598621E+00
+7.6823E-03,+17.9400126E+00,+41.1096109E+00
+7.8125E-03,+16.9349875E+00,+40.9588571E+00
+7.9427E-03,+15.9802136E+00,+40.7578521E+00
+8.0729E-03,+15.0756910E+00,+40.6070983E+00
+8.2031E-03,+14.1209171E+00,+40.4563445E+00
+8.3333E-03,+13.1661432E+00,+40.3055907E+00
+8.4635E-03,+12.1611181E+00,+39.9035807E+00
+8.5938E-03,+11.1560929E+00,+39.7025757E+00
+8.7240E-03,+10.1008165E+00,+39.4513194E+00
+8.8542E-03,+9.0455402E+00,+38.9990581E+00
+8.9844E-03,+8.0405150E+00,+38.7980530E+00
+9.1146E-03,+6.9852386E+00,+38.2955405E+00
+9.2448E-03,+5.9299622E+00,+37.9940329E+00
+9.3750E-03,+4.8746858E+00,+37.5417716E+00
+9.5052E-03,+3.8194095E+00,+37.1397615E+00
+9.6354E-03,+2.8646356E+00,+36.6372490E+00
+9.7656E-03,+1.9601129E+00,+36.3357414E+00
+9.8958E-03,+703.8315E-03,+35.6824751E+00
+10.0260E-03,-401.6961E-03,+35.2302138E+00
+10.1563E-03,-1.4067212E+00,+34.6774499E+00
+10.2865E-03,-2.4117464E+00,+34.0744349E+00
+10.4167E-03,-3.2157665E+00,+33.6221736E+00
+10.5469E-03,-4.4217967E+00,+32.9689072E+00
+10.6771E-03,-5.5273243E+00,+32.3156409E+00
+10.8073E-03,-6.6328520E+00,+31.6623745E+00
+10.9375E-03,-7.6881283E+00,+31.0593594E+00
+11.0677E-03,-8.7434047E+00,+30.3055906E+00
+11.1979E-03,-9.7986811E+00,+29.7025755E+00
+11.3281E-03,-10.8037063E+00,+28.9990579E+00
+11.4583E-03,-11.8589827E+00,+28.2452891E+00
+11.5885E-03,-12.9645103E+00,+27.4915202E+00
+11.7188E-03,-13.9695354E+00,+26.7377514E+00
+11.8490E-03,-14.8740580E+00,+25.9337312E+00
+11.9792E-03,-15.8288319E+00,+25.1297111E+00
+12.1094E-03,-16.7836058E+00,+24.3256910E+00
+12.2396E-03,-17.7383797E+00,+23.4714196E+00
+12.3698E-03,-18.6931536E+00,+22.5668970E+00
+12.5000E-03,-19.6479274E+00,+21.7628769E+00
+12.6302E-03,-20.6529526E+00,+20.8583543E+00
+12.7604E-03,-21.5574752E+00,+19.9538317E+00
+12.8906E-03,-22.4117466E+00,+18.9990578E+00
+13.0208E-03,-23.3162692E+00,+18.0945352E+00
+13.1510E-03,-24.1202893E+00,+17.0895100E+00
+13.2813E-03,-24.9745606E+00,+16.0844849E+00
+13.4115E-03,-25.8288320E+00,+15.1297110E+00
+13.5417E-03,-26.6328521E+00,+14.1749371E+00
+13.6719E-03,-27.4368722E+00,+13.1699120E+00
+13.8021E-03,-28.2408923E+00,+12.1146356E+00
+13.9323E-03,-28.8941586E+00,+11.1096105E+00
+14.0625E-03,-29.6479275E+00,+10.1045853E+00
+14.1927E-03,-30.3514451E+00,+9.0995602E+00
+14.3229E-03,-31.0549627E+00,+7.9940326E+00
+14.4531E-03,-31.7082290E+00,+6.9890074E+00
+14.5833E-03,-32.3614954E+00,+5.8834798E+00
+14.7135E-03,-33.0650129E+00,+4.8282034E+00
+14.8438E-03,-33.7182793E+00,+3.8231783E+00
+14.9740E-03,-34.2710431E+00,+2.9186556E+00
+15.1042E-03,-34.8238069E+00,+1.7126254E+00
+15.2344E-03,-35.3263195E+00,+607.0978E-03
+15.3646E-03,-35.9293345E+00,-548.6811E-03
+15.4948E-03,-36.4318471E+00,-1.6039575E+00
+15.6250E-03,-36.8338572E+00,-2.5084801E+00
+15.7552E-03,-37.3363697E+00,-3.4632540E+00
+15.8854E-03,-37.8388823E+00,-4.7195354E+00
+16.0156E-03,-38.3413949E+00,-5.7748118E+00
+16.1458E-03,-38.7936562E+00,-6.7798370E+00
+16.2760E-03,-39.1956662E+00,-7.8853646E+00
+16.4063E-03,-39.5474250E+00,-8.8903897E+00
+16.5365E-03,-39.9494350E+00,-9.9456661E+00
+16.6667E-03,-40.1001889E+00,-10.9506913E+00
+16.7969E-03,-40.5524501E+00,-12.0059676E+00
+16.9271E-03,-40.8037064E+00,-13.0109928E+00
+17.0573E-03,-40.9544602E+00,-13.9657666E+00
+17.1875E-03,-41.2559677E+00,-14.9707918E+00
+17.3177E-03,-41.5072240E+00,-16.0260682E+00
+17.4479E-03,-41.5574752E+00,-16.9305908E+00
+17.5781E-03,-41.6579777E+00,-17.8853647E+00
+17.7083E-03,-41.7584802E+00,-18.8401385E+00
+17.8385E-03,-41.8087315E+00,-19.7949124E+00
+17.9688E-03,-41.8087315E+00,-20.6491838E+00
+18.0990E-03,-41.8087315E+00,-21.6039576E+00
+18.2292E-03,-41.7584802E+00,-22.4582290E+00
+18.3594E-03,-41.6579777E+00,-23.3627516E+00
+18.4896E-03,-41.6077264E+00,-24.1667717E+00
+18.6198E-03,-41.5574752E+00,-24.9707918E+00
+18.7500E-03,-41.4569726E+00,-25.8250632E+00
+18.8802E-03,-41.2057163E+00,-26.6290833E+00
+19.0104E-03,-40.9042088E+00,-27.3326009E+00
+19.1406E-03,-40.7534550E+00,-28.0863697E+00
+19.2708E-03,-40.4016962E+00,-28.8401386E+00
+19.4010E-03,-40.0499375E+00,-29.5436562E+00
+19.5313E-03,-39.8489324E+00,-30.2471738E+00
+19.6615E-03,-39.3966711E+00,-30.9506914E+00
+19.7917E-03,-39.0951635E+00,-31.6542089E+00
+19.9219E-03,-38.5926510E+00,-32.3074753E+00
+20.0521E-03,-38.2408921E+00,-32.9104903E+00
+20.1823E-03,-37.6378771E+00,-33.4632541E+00
+20.3125E-03,-37.3866207E+00,-33.8652643E+00
+20.4427E-03,-36.7333544E+00,-34.5687818E+00
+20.5729E-03,-36.1303394E+00,-35.1717969E+00
+20.7031E-03,-35.6780780E+00,-35.7748120E+00
+20.8333E-03,-35.1253142E+00,-36.2773245E+00
+20.9635E-03,-34.5725504E+00,-36.6793346E+00
+21.0938E-03,-34.0700378E+00,-37.1315959E+00
+21.2240E-03,-33.3665202E+00,-37.6341085E+00
+21.3542E-03,-32.6630026E+00,-38.1366210E+00
+21.4844E-03,-31.9594850E+00,-38.4381286E+00
+21.6146E-03,-31.2559674E+00,-38.9406411E+00
+21.7448E-03,-30.6529523E+00,-39.2421487E+00
+21.8750E-03,-29.9996860E+00,-39.6441587E+00
+22.0052E-03,-29.2459171E+00,-39.8954149E+00
+22.1354E-03,-28.5926508E+00,-40.0964200E+00
+22.2656E-03,-27.8388819E+00,-40.4984300E+00
+22.3958E-03,-27.0348618E+00,-40.6994350E+00
+22.5260E-03,-26.2308417E+00,-40.7999375E+00
+22.6563E-03,-25.4268216E+00,-40.9506913E+00
+22.7865E-03,-24.5222990E+00,-41.1516963E+00
+22.9167E-03,-23.7182788E+00,-41.3024501E+00
+23.0469E-03,-22.8640075E+00,-41.4029526E+00
+23.1771E-03,-22.0097361E+00,-41.4532038E+00
+23.3073E-03,-21.1554647E+00,-41.4532038E+00
+23.4375E-03,-20.2509421E+00,-41.4029526E+00
+23.5677E-03,-19.2961682E+00,-41.3527013E+00
+23.6979E-03,-18.2911431E+00,-41.2521988E+00
+23.8281E-03,-17.3866205E+00,-41.0511937E+00
+23.9583E-03,-16.4318466E+00,-40.8501887E+00
+24.0885E-03,-15.5273240E+00,-40.6994349E+00
+24.2188E-03,-14.5725501E+00,-40.5486811E+00
+24.3490E-03,-13.6177762E+00,-40.1969223E+00
+24.4792E-03,-12.5624998E+00,-39.9456661E+00
+24.6094E-03,-11.5072234E+00,-39.7446610E+00
+24.7396E-03,-10.4519470E+00,-39.2923997E+00
+24.8698E-03,-9.4469219E+00,-39.0411434E+00
+25.0000E-03,-8.3916455E+00,-38.5386309E+00
+25.1302E-03,-7.3866203E+00,-38.2371232E+00
+25.2604E-03,-6.2810927E+00,-37.6843595E+00
+25.3906E-03,-5.1755651E+00,-37.3326006E+00
+25.5208E-03,-4.2710424E+00,-36.8300881E+00
+25.6510E-03,-3.3162685E+00,-36.4783292E+00
+25.7812E-03,-2.0097359E+00,-35.8753142E+00
+25.9115E-03,-1.0549620E+00,-35.2722991E+00
+26.0417E-03,-49.9369E-03,-34.6692840E+00
+26.1719E-03,+1.0053395E+00,-34.1165202E+00
+26.3021E-03,+1.8596110E+00,-33.5637563E+00
+26.4323E-03,+3.1158923E+00,-32.9607413E+00
+26.5625E-03,+4.1711687E+00,-32.3577262E+00
+26.6927E-03,+5.2264451E+00,-31.7547111E+00
+26.8229E-03,+6.3319727E+00,-31.0511935E+00
+26.9531E-03,+7.3369979E+00,-30.3476759E+00
+27.0833E-03,+8.3922743E+00,-29.6441583E+00
+27.2135E-03,+9.3972994E+00,-28.9406407E+00
+27.3437E-03,+10.4525758E+00,-28.1868718E+00
+27.4740E-03,+11.5078522E+00,-27.4331030E+00
+27.6042E-03,+12.5128773E+00,-26.7295854E+00
+27.7344E-03,+13.4676512E+00,-25.9255653E+00
+27.8646E-03,+14.4224251E+00,-25.1215451E+00
+27.9948E-03,+15.3771989E+00,-24.2672738E+00
+28.1250E-03,+16.3319728E+00,-23.4632537E+00
+28.2552E-03,+17.2867467E+00,-22.6089823E+00
+28.3854E-03,+18.2415206E+00,-21.7547109E+00
+28.5156E-03,+19.1962944E+00,-20.8501883E+00
+28.6458E-03,+20.0505658E+00,-19.9456656E+00
+28.7760E-03,+20.9048372E+00,-18.9908918E+00
+28.9062E-03,+21.8596110E+00,-18.0361179E+00
+29.0365E-03,+22.7641336E+00,-17.0813440E+00
+29.1667E-03,+23.5681538E+00,-16.1768214E+00
+29.2969E-03,+24.4224251E+00,-15.1717962E+00
+29.4271E-03,+25.2264452E+00,-14.1667711E+00
+29.5573E-03,+25.9802140E+00,-13.1617460E+00
+29.6875E-03,+26.7339829E+00,-12.1567208E+00
+29.8177E-03,+27.4375005E+00,-11.1516957E+00
+29.9479E-03,+28.2415206E+00,-10.0964193E+00
+30.0781E-03,+28.9450382E+00,-9.0411429E+00
+30.2083E-03,+29.5983045E+00,-8.0361178E+00
+30.3385E-03,+30.3018221E+00,-6.9808414E+00
+30.4687E-03,+30.9550884E+00,-5.9255650E+00
+30.5990E-03,+31.5581035E+00,-4.9205398E+00
+30.7292E-03,+32.2113697E+00,-3.8652635E+00
+30.8594E-03,+32.6133799E+00,-2.9607407E+00
+30.9896E-03,+33.3168975E+00,-1.7044594E+00
+31.1198E-03,+33.9199125E+00,-649.1830E-03
+31.2500E-03,+34.4224251E+00,+456.3446E-03
+31.3802E-03,+34.9751889E+00,+1.5116209E+00
+31.5104E-03,+35.5279527E+00,+2.3658924E+00
+31.6406E-03,+35.9299628E+00,+3.5216713E+00
+31.7708E-03,+36.3822241E+00,+4.6774502E+00
+31.9010E-03,+36.8344854E+00,+5.7327266E+00
+32.0312E-03,+37.2364954E+00,+6.8885055E+00
+32.1615E-03,+37.6385055E+00,+7.8935306E+00
+32.2917E-03,+38.0405155E+00,+8.8985558E+00
+32.4219E-03,+38.2917718E+00,+10.0040834E+00
+32.5521E-03,+38.7440330E+00,+11.0593598E+00
+32.6823E-03,+38.9450382E+00,+12.0141337E+00
+32.8125E-03,+39.3470481E+00,+13.0694101E+00
+32.9427E-03,+39.5983043E+00,+14.1246864E+00
+33.0729E-03,+39.6485557E+00,+15.0794603E+00
+33.2031E-03,+39.8495607E+00,+15.9839830E+00
+33.3333E-03,+40.1008170E+00,+16.9890081E+00
+33.4635E-03,+40.2515707E+00,+17.9940332E+00
+33.5937E-03,+40.3018219E+00,+18.9488071E+00
+33.7240E-03,+40.3520732E+00,+19.9035809E+00
+33.8542E-03,+40.4023244E+00,+20.8081036E+00
+33.9844E-03,+40.4023244E+00,+21.7126262E+00
+34.1146E-03,+40.3520732E+00,+22.5668975E+00
+34.2448E-03,+40.3018219E+00,+23.4714201E+00
+34.3750E-03,+40.2013193E+00,+24.3256915E+00
+34.5052E-03,+40.0003143E+00,+25.1297116E+00
+34.6354E-03,+39.7490581E+00,+25.9337317E+00
+34.7656E-03,+39.6485555E+00,+26.7377518E+00
+34.8958E-03,+39.4978017E+00,+27.4915206E+00
+35.0260E-03,+39.1962941E+00,+28.2452895E+00
+35.1562E-03,+38.8947866E+00,+28.9990583E+00
+35.2865E-03,+38.6435302E+00,+29.6523246E+00
+35.4167E-03,+38.1410178E+00,+30.3055910E+00
+35.5469E-03,+37.9400126E+00,+31.0091086E+00
+35.6771E-03,+37.4375002E+00,+31.6623749E+00
+35.8073E-03,+37.1359926E+00,+32.3156412E+00
+35.9375E-03,+36.6837313E+00,+32.9186563E+00
+36.0677E-03,+36.3319724E+00,+33.4714201E+00
+36.1979E-03,+35.8797111E+00,+34.0241840E+00
+36.3281E-03,+35.3269473E+00,+34.6774502E+00
+36.4583E-03,+34.7741834E+00,+35.1799628E+00
+36.5885E-03,+34.1711684E+00,+35.6824754E+00
+36.7187E-03,+33.6686558E+00,+36.1347366E+00
+36.8490E-03,+33.1158919E+00,+36.4864955E+00
+36.9792E-03,+32.5128768E+00,+36.9890080E+00
+37.1094E-03,+31.8093593E+00,+37.4412694E+00
+37.2396E-03,+31.2565954E+00,+37.9940331E+00
+37.3698E-03,+30.6535803E+00,+38.1950382E+00
+37.5000E-03,+29.9500627E+00,+38.6975507E+00
+37.6302E-03,+29.2465451E+00,+38.8985558E+00
+37.7604E-03,+28.5430275E+00,+39.3508170E+00
+37.8906E-03,+27.8395099E+00,+39.6523245E+00
+38.0208E-03,+27.0857411E+00,+39.8030784E+00
+38.1510E-03,+26.3319722E+00,+40.1548371E+00
+38.2812E-03,+25.5782034E+00,+40.4060933E+00
+38.4115E-03,+24.8244345E+00,+40.5065959E+00
+38.5417E-03,+24.0204144E+00,+40.6573496E+00
+38.6719E-03,+23.1661430E+00,+40.8081034E+00
+38.8021E-03,+22.3118716E+00,+40.9588572E+00
+38.9323E-03,+21.4073490E+00,+41.0593596E+00
+39.0625E-03,+20.5028264E+00,+41.0593596E+00
+39.1927E-03,+19.6485550E+00,+41.0593596E+00
+39.3229E-03,+18.7440324E+00,+41.0091083E+00
+39.4531E-03,+17.8395097E+00,+40.8583545E+00
+39.5833E-03,+16.8344846E+00,+40.7076008E+00
+39.7135E-03,+15.8797107E+00,+40.5568470E+00
+39.8437E-03,+14.9751881E+00,+40.4563445E+00
+39.9740E-03,+13.9701629E+00,+40.3055906E+00
+40.1042E-03,+12.9651378E+00,+39.9538319E+00
+40.2344E-03,+12.0103639E+00,+39.7025756E+00
+40.3646E-03,+11.0053388E+00,+39.4513192E+00
+40.4948E-03,+9.9500624E+00,+38.9990580E+00
+40.6250E-03,+8.8947860E+00,+38.7980529E+00
+40.7552E-03,+7.8897608E+00,+38.3960428E+00
+40.8854E-03,+6.8344844E+00,+38.0442840E+00
+41.0156E-03,+5.7289568E+00,+37.6422740E+00
+41.1458E-03,+4.6736804E+00,+37.2402639E+00
+41.2760E-03,+3.6184041E+00,+36.7377514E+00
+41.4062E-03,+2.6636302E+00,+36.3859925E+00
+41.5365E-03,+1.6586049E+00,+35.8834799E+00
+41.6667E-03,+502.8260E-03,+35.3307161E+00
+41.7969E-03,-652.9528E-03,+34.8282035E+00
+41.9271E-03,-1.6077266E+00,+34.2251885E+00
+42.0573E-03,-2.5625005E+00,+33.7226759E+00
+42.1875E-03,-3.4167721E+00,+33.2201632E+00
+42.3177E-03,-4.7233046E+00,+32.5166456E+00
+42.4479E-03,-5.7785810E+00,+31.8633793E+00
+42.5781E-03,-6.8841086E+00,+31.2603642E+00
+42.7083E-03,-7.9393850E+00,+30.5568466E+00
+42.8385E-03,-8.9946614E+00,+29.9035803E+00
+42.9687E-03,-9.9996866E+00,+29.2000627E+00
+43.0990E-03,-11.0549629E+00,+28.4965451E+00
+43.2292E-03,-12.0599881E+00,+27.7930275E+00
+43.3594E-03,-13.1655157E+00,+27.0392586E+00
+43.4896E-03,-14.1202896E+00,+26.2854897E+00
+43.6198E-03,-15.1253147E+00,+25.4814696E+00
+43.7500E-03,-16.0800886E+00,+24.7277008E+00
+43.8802E-03,-17.0348624E+00,+23.9236806E+00
+44.0104E-03,-17.9393851E+00,+23.0191580E+00
+44.1406E-03,-18.8439077E+00,+22.1648867E+00
+44.2708E-03,-19.8489328E+00,+21.3608665E+00
+44.4010E-03,-20.8037067E+00,+20.4563439E+00
+44.5312E-03,-21.7082293E+00,+19.5015700E+00
+44.6615E-03,-22.5625006E+00,+18.5970474E+00
+44.7917E-03,-23.4167720E+00,+17.6422735E+00
+44.9219E-03,-24.2710434E+00,+16.6874996E+00
+45.0521E-03,-25.1253147E+00,+15.7327257E+00
+45.1823E-03,-25.9795861E+00,+14.7779519E+00
+45.3125E-03,-26.8338574E+00,+13.8231779E+00
+45.4427E-03,-27.5876263E+00,+12.8181528E+00
+45.5729E-03,-28.3413951E+00,+11.7628764E+00
+45.7031E-03,-28.9946615E+00,+10.7578513E+00
+45.8333E-03,-29.7484303E+00,+9.7528261E+00
+45.9635E-03,-30.4519478E+00,+8.6975498E+00
+46.0937E-03,-31.1052142E+00,+7.6925246E+00
+46.2240E-03,-31.7584805E+00,+6.6372482E+00
+46.3542E-03,-32.4619981E+00,+5.5317206E+00
+46.4844E-03,-33.1152644E+00,+4.4764442E+00
+46.6146E-03,-33.7182795E+00,+3.5216703E+00
+46.7448E-03,-34.2710434E+00,+2.5668963E+00
+46.8750E-03,-34.9243096E+00,+1.3106150E+00
+47.0052E-03,-35.4268222E+00,+205.0873E-03
+47.1354E-03,-35.9795860E+00,-900.4403E-03
+47.2656E-03,-36.5323497E+00,-1.8552141E+00
+47.3958E-03,-36.8841087E+00,-2.7597369E+00
+47.5260E-03,-37.4368724E+00,-3.9155158E+00
+47.6562E-03,-37.9393850E+00,-5.0712946E+00
+47.7865E-03,-38.3916463E+00,-6.1265710E+00
+47.9167E-03,-38.8941588E+00,-7.1818474E+00
+48.0469E-03,-39.1956664E+00,-8.1868725E+00
+48.1771E-03,-39.6479276E+00,-9.2421489E+00
+48.3073E-03,-39.9494351E+00,-10.2974253E+00
+48.4375E-03,-40.2006915E+00,-11.3527017E+00
+48.5677E-03,-40.6529527E+00,-12.3577269E+00
+48.6979E-03,-40.8037065E+00,-13.4130032E+00
+48.8281E-03,-41.0549628E+00,-14.3677771E+00
+48.9583E-03,-41.3564703E+00,-15.3728023E+00
+49.0885E-03,-41.5072240E+00,-16.4280786E+00
+49.2187E-03,-41.6077265E+00,-17.3326012E+00
+49.3490E-03,-41.7082290E+00,-18.3376263E+00
+49.4792E-03,-41.8087315E+00,-19.2924002E+00
+49.6094E-03,-41.9092340E+00,-20.1969228E+00
+49.7396E-03,-41.9092340E+00,-21.1014455E+00
+49.8698E-03,-41.9594852E+00,-22.0562193E+00
+50.0000E-03,-41.9092339E+00,-22.9104907E+00
+50.1302E-03,-41.7584802E+00,-23.8150132E+00
+50.2604E-03,-41.6579777E+00,-24.6190334E+00
+50.3906E-03,-41.6077264E+00,-25.4733047E+00
+50.5208E-03,-41.5574751E+00,-26.3275760E+00
+50.6510E-03,-41.3564700E+00,-27.0813449E+00
+50.7812E-03,-41.0549625E+00,-27.7848625E+00
+50.9115E-03,-40.8037062E+00,-28.5888826E+00
+51.0417E-03,-40.6027011E+00,-29.3426514E+00
+51.1719E-03,-40.2006911E+00,-30.0461690E+00
+51.3021E-03,-39.9494347E+00,-30.7496866E+00
+51.4323E-03,-39.5474247E+00,-31.4532042E+00
+51.5625E-03,-39.1956659E+00,-32.1064705E+00
+51.6927E-03,-38.7936558E+00,-32.7597368E+00
+51.8229E-03,-38.3413945E+00,-33.3627518E+00
+51.9531E-03,-37.8388820E+00,-33.8150132E+00
+52.0833E-03,-37.4871230E+00,-34.3677771E+00
+52.2135E-03,-36.8841080E+00,-35.1215459E+00
+52.3437E-03,-36.3313442E+00,-35.6743097E+00
+52.4740E-03,-35.7785803E+00,-36.2270735E+00
+52.6042E-03,-35.2258166E+00,-36.7295859E+00
+52.7344E-03,-34.7735552E+00,-37.0310936E+00
+52.8646E-03,-34.1705400E+00,-37.5838574E+00
+52.9948E-03,-33.5172737E+00,-38.1366211E+00
+53.1250E-03,-32.8137561E+00,-38.4381288E+00
+53.2552E-03,-32.1102385E+00,-38.9908924E+00
+53.3854E-03,-31.4067210E+00,-39.2421488E+00
+53.5156E-03,-30.8037058E+00,-39.6944100E+00
+53.6458E-03,-30.1001882E+00,-39.9456663E+00
+53.7760E-03,-29.3464194E+00,-40.1969227E+00
+53.9062E-03,-28.6429017E+00,-40.5486814E+00
+54.0365E-03,-27.8891329E+00,-40.7496863E+00
+54.1667E-03,-27.0851128E+00,-40.9004401E+00
+54.2969E-03,-26.3313439E+00,-41.1014452E+00
+54.4271E-03,-25.4770725E+00,-41.3527014E+00
+54.5573E-03,-24.5725499E+00,-41.4532039E+00
+54.6875E-03,-23.7685298E+00,-41.5034551E+00
+54.8177E-03,-22.9142584E+00,-41.5537064E+00
+54.9479E-03,-22.0097358E+00,-41.5537064E+00
+55.0781E-03,-21.1554644E+00,-41.5537063E+00
+55.2083E-03,-20.2509417E+00,-41.5034551E+00
+55.3385E-03,-19.2459166E+00,-41.5034550E+00
+55.4687E-03,-18.2408915E+00,-41.4029525E+00
+55.5990E-03,-17.3363688E+00,-41.2521986E+00
+55.7292E-03,-16.3815950E+00,-41.0009424E+00
+55.8594E-03,-15.4770723E+00,-40.7999374E+00
+55.9896E-03,-14.4720472E+00,-40.6994348E+00
+56.1198E-03,-13.5172732E+00,-40.3979272E+00
+56.2500E-03,-12.4117456E+00,-40.0461685E+00
+56.3802E-03,-11.4067205E+00,-39.8451633E+00
+56.5104E-03,-10.4016953E+00,-39.4431533E+00
+56.6406E-03,-9.3464189E+00,-39.0913945E+00
+56.7708E-03,-8.2911426E+00,-38.6391332E+00
+56.9010E-03,-7.2861174E+00,-38.2873743E+00
+57.0312E-03,-6.1805897E+00,-37.7848618E+00
+57.1615E-03,-5.0750622E+00,-37.3828517E+00
+57.2917E-03,-4.1705395E+00,-36.8803392E+00
+57.4219E-03,-3.1655142E+00,-36.4783290E+00
+57.5521E-03,-1.9092330E+00,-35.8753139E+00
+57.6823E-03,-954.4591E-03,-35.2722989E+00
+57.8125E-03,+100.8173E-03,-34.7195351E+00
+57.9427E-03,+1.1058423E+00,-34.1667712E+00
+58.0729E-03,+1.9601139E+00,-33.5637561E+00
+58.2031E-03,+3.1661440E+00,-32.9607410E+00
+58.3333E-03,+4.2716716E+00,-32.3577259E+00
+58.4635E-03,+5.2766968E+00,-31.7547108E+00
+58.5937E-03,+6.3822244E+00,-31.0511932E+00
+58.7240E-03,+7.4375008E+00,-30.3476756E+00
+58.8542E-03,+8.4927771E+00,-29.6441580E+00
+58.9844E-03,+9.4475511E+00,-28.8903891E+00
+59.1146E-03,+10.5028275E+00,-28.1366203E+00
+59.2448E-03,+11.5581038E+00,-27.3828515E+00
+59.3750E-03,+12.5128777E+00,-26.6793338E+00
+59.5052E-03,+13.4676516E+00,-25.8753136E+00
+59.6354E-03,+14.4224254E+00,-25.0210423E+00
+59.7656E-03,+15.3771993E+00,-24.2170222E+00
+59.8958E-03,+16.3319732E+00,-23.4130021E+00
+60.0260E-03,+17.2867471E+00,-22.5587307E+00
+60.1562E-03,+18.2415209E+00,-21.6542080E+00
+60.2865E-03,+19.1460435E+00,-20.7496854E+00
+60.4167E-03,+20.0003149E+00,-19.8451628E+00
+60.5469E-03,+20.8545863E+00,-18.8903888E+00
+60.6771E-03,+21.7591089E+00,-17.8853638E+00
+60.8073E-03,+22.6636314E+00,-16.9808412E+00
+60.9375E-03,+23.4676515E+00,-16.0763184E+00
+61.0677E-03,+24.2716716E+00,-14.9707908E+00
+61.1979E-03,+25.0756917E+00,-13.9657657E+00
+61.3281E-03,+25.8294606E+00,-13.0109918E+00
+61.4583E-03,+26.5832294E+00,-12.0059666E+00
+61.5885E-03,+27.3369982E+00,-10.9506902E+00
+61.7187E-03,+28.0405158E+00,-9.8954139E+00
+61.8490E-03,+28.7440334E+00,-8.8903887E+00
+61.9792E-03,+29.4475510E+00,-7.8351123E+00
+62.1094E-03,+30.1008174E+00,-6.7295847E+00
+62.2396E-03,+30.8043349E+00,-5.7245596E+00
+62.3698E-03,+31.4073499E+00,-4.7195344E+00
+62.5000E-03,+31.9601137E+00,-3.6642581E+00
+62.6302E-03,+32.4626264E+00,-2.7094840E+00
