[3.553471 0.029849] ;25586;-7077;-2912
[3.573090 0.019619] ;25572;-7090;-2903
[3.582995 0.009904] ;25586;-7102;-2908
[3.612870 0.029876] ;25583;-7105;-2915
[3.622758 0.009888] ;25586;-7092;-2915
[3.632867 0.010109] ;25586;-7087;-2908
[3.643845 0.010978] ;25620;-7097;-2898
[3.662442 0.018596] ;25596;-7085;-2892
[3.672433 0.009991] ;25593;-7055;-2892
[3.682476 0.010044] ;25586;-7075;-2901
[3.693631 0.011155] ;25586;-7102;-2903
[3.712272 0.018641] ;25570;-7072;-2901
[3.722133 0.009861] ;25557;-7075;-2906
[3.751838 0.029704] ;25583;-7072;-2898
[3.761811 0.009974] ;25588;-7067;-2896
[3.793037 0.031225] ;25620;-7092;-2892
[3.821699 0.028663] ;25610;-7040;-2903
[3.851429 0.029730] ;25586;-7110;-2908
[3.870955 0.019526] ;25588;-7090;-2912
[3.880792 0.009836] ;25588;-7097;-2912
[3.910896 0.030104] ;25591;-7092;-2908
[3.921031 0.010136] ;25591;-7085;-2925
[3.930763 0.009732] ;25583;-7065;-2901
[3.942130 0.011367] ;25615;-7115;-2912
[3.960567 0.018437] ;25593;-7097;-2908
[4.009984 0.049417] ;25591;-7090;-2901
[4.019783 0.009799] ;25602;-7087;-2920
[4.030002 0.010219] ;25593;-7102;-2908
[4.041118 0.011116] ;25610;-7117;-2898
[4.069774 0.028657] ;25591;-7107;-2892
[4.099794 0.030019] ;25596;-7095;-2866
[4.129465 0.029671] ;25598;-7100;-2878
[4.140656 0.011192] ;25620;-7075;-2915
[4.159155 0.018499] ;25575;-7040;-2892
[4.169054 0.009898] ;25588;-7037;-2901
[4.179219 0.010165] ;25586;-7032;-2903
[4.190429 0.011211] ;25607;-7107;-2898
[4.208530 0.018101] ;25596;-7095;-2892
[4.218464 0.009933] ;25612;-7097;-2896
[4.228473 0.010009] ;25605;-7085;-2885
[4.239779 0.011307] ;25612;-7100;-2898
[4.258259 0.018480] ;25605;-7072;-2887
[4.268141 0.009881] ;25593;-7067;-2901
[4.278574 0.010434] ;25602;-7057;-2903
[4.289504 0.010929] ;25615;-7095;-2903
[4.308050 0.018547] ;25588;-7077;-2892
[4.317821 0.009770] ;25583;-7072;-2896
[4.327927 0.010106] ;25598;-7077;-2896
[4.339179 0.011252] ;25622;-7100;-2906
[4.367929 0.028750] ;25583;-7097;-2908
[4.397714 0.029785] ;25588;-7082;-2896
[4.427505 0.029791] ;25591;-7085;-2892
[4.438501 0.010996] ;25626;-7087;-2906
[4.457152 0.018651] ;25598;-7067;-2898
[4.467045 0.009893] ;25605;-7065;-2903
[4.477096 0.010051] ;25591;-7060;-2908
[4.488233 0.011137] ;25612;-7095;-2903
[4.506806 0.018574] ;25586;-7092;-2915
[4.516684 0.009878] ;25602;-7102;-2917
[4.526686 0.010001] ;25610;-7095;-2912
[4.537888 0.011202] ;25620;-7105;-2903
[4.556257 0.018368] ;25588;-7080;-2885
[4.566172 0.009915] ;25591;-7077;-2892
[4.576228 0.010056] ;25586;-7087;-2896
[4.587320 0.011091] ;25617;-7110;-2896
[4.605885 0.018566] ;25612;-7075;-2878
[4.615806 0.009921] ;25612;-7087;-2892
[4.625810 0.010003] ;25598;-7090;-2903
[4.636988 0.011178] ;25617;-7102;-2908
[4.665993 0.029005] ;25567;-7097;-2915
[4.695399 0.029406] ;25588;-7112;-2901
[4.725338 0.029939] ;25578;-7102;-2908
[4.736574 0.011236] ;25617;-7072;-2898
[4.754814 0.018239] ;25593;-7062;-2901
[4.765109 0.010295] ;25588;-7067;-2917
[4.774946 0.009837] ;25596;-7052;-2901
[4.785967 0.011021] ;25615;-7100;-2915
[4.804673 0.018706] ;25586;-7097;-2898
[4.864682 0.060009] ;25605;-7075;-2903
[4.894403 0.029721] ;25598;-7082;-2908
[4.924038 0.029634] ;25607;-7085;-2906
[4.935128 0.011091] ;25626;-7122;-2903
[4.953607 0.018478] ;25588;-7082;-2898
[4.963688 0.010081] ;25596;-7097;-2912
[4.973467 0.009779] ;25598;-7090;-2915
[4.984773 0.011306] ;25612;-7085;-2903
[5.003275 0.018502] ;25607;-7070;-2915
[5.013306 0.010031] ;25605;-7055;-2917
[5.023303 0.009997] ;25602;-7062;-2915
[5.034489 0.011187] ;25610;-7102;-2890
[5.052866 0.018376] ;25583;-7077;-2901
[5.062733 0.009868] ;25593;-7080;-2898
[5.072892 0.010158] ;25581;-7082;-2906
[5.084022 0.011130] ;25607;-7112;-2903
[5.102552 0.018530] ;25593;-7080;-2890
[5.112584 0.010032] ;25596;-7087;-2896
[5.122426 0.009842] ;25596;-7080;-2885
[5.133632 0.011205] ;25612;-7090;-2908
[5.162539 0.028907] ;25607;-7080;-2922
[5.192216 0.029677] ;25586;-7052;-2903
