[3.973583 0.032521] ;24552;-8822;4067
[3.976386 0.002803] ;24602;-8835;3772
[3.979110 0.002725] ;24683;-8840;3443
[3.990514 0.011403] ;24713;-8827;2901
[4.000506 0.009992] ;24716;-8837;2603
[4.010410 0.009904] ;24716;-8822;2282
[4.021565 0.011155] ;24721;-8840;1917
[4.050373 0.028808] ;24586;-8755;963
[4.080274 0.029901] ;24370;-8677;-86
[4.090044 0.009769] ;24246;-8625;-430
[4.121148 0.031105] ;23816;-8472;-1636
[4.149888 0.028739] ;23181;-8255;-2748
[4.179553 0.029665] ;22411;-8020;-3947
[4.209590 0.030037] ;21383;-7690;-5197
[4.220459 0.010869] ;20947;-7547;-5672
[4.239096 0.018637] ;20125;-7287;-6430
[4.248967 0.009871] ;19637;-7145;-6857
[4.259007 0.010039] ;19136;-6987;-7243
[4.270116 0.011110] ;18543;-6827;-7688
[4.288670 0.018554] ;17446;-6465;-8416
[4.298655 0.009984] ;16808;-6282;-8802
[4.308529 0.009874] ;16138;-6077;-9178
[4.319796 0.011267] ;15350;-5857;-9617
[4.338308 0.018513] ;13955;-5450;-10285
[4.348447 0.010138] ;13158;-5230;-10633
[4.358553 0.010106] ;12345;-5000;-10976
[4.369619 0.011067] ;11411;-4735;-11336
[4.388056 0.018436] ;9728;-4277;-11900
[4.398139 0.010083] ;8806;-4045;-12186
[4.428008 0.029869] ;5863;-3307;-12976
[4.457883 0.029875] ;2726;-2535;-13611
[4.468660 0.010777] ;1505;-2240;-13840
[4.487144 0.018484] ;-532;-1750;-14132
[4.497248 0.010104] ;-1645;-1475;-14262
[4.507361 0.010113] ;-2765;-1227;-14385
[4.518272 0.010911] ;-4052;-930;-14518
[4.547219 0.028947] ;-7242;-182;-14680
[4.577102 0.029883] ;-10541;575;-14715
[4.606853 0.029751] ;-13678;1310;-14493
[4.617675 0.010823] ;-14836;1590;-14387
[4.636340 0.018665] ;-16613;2017;-14061
[4.646275 0.009935] ;-17520;2237;-13860
[4.676081 0.029806] ;-20051;2830;-13058
[4.695460 0.019379] ;-21515;3145;-12325
[4.705925 0.010464] ;-22182;3297;-11952
[4.716864 0.010939] ;-22917;3470;-11461
[4.746009 0.029145] ;-24391;3775;-10132
[4.795461 0.049451] ;-26071;3982;-7273
[4.825125 0.029665] ;-26477;3937;-5340
[4.855002 0.029877] ;-26387;3697;-3386
[4.866309 0.011307] ;-26295;3520;-2527
[4.884486 0.018177] ;-25862;3252;-1307
[4.894461 0.009975] ;-25570;3060;-626
[4.904182 0.009721] ;-25225;2855;78
[4.915281 0.011098] ;-24811;2537;938
[4.924410 0.009129] ;-24373;2345;1501
[4.954115 0.029706] ;-22606;1500;3476
[4.965310 0.011195] ;-21845;1090;4227
[4.983591 0.018281] ;-20331;427;5331
[4.993420 0.009829] ;-19452;57;5871
[5.004067 0.010648] ;-18506;-337;6412
[5.033523 0.029455] ;-15408;-1617;7841
[5.043518 0.009995] ;-14268;-2062;8236
[5.053682 0.010164] ;-13080;-2517;8628
[5.064555 0.010873] ;-11732;-3047;9031
[5.083044 0.018489] ;-9372;-3917;9608
[5.092850 0.009806] ;-8062;-4395;9848
[5.102907 0.010057] ;-6738;-4877;10088
[5.114040 0.011133] ;-5231;-5420;10296
[5.143007 0.028967] ;-1350;-6795;10710
[5.172879 0.029872] ;2662;-8220;10876
[5.192260 0.019381] ;5238;-9140;10851
[5.202138 0.009878] ;6486;-9582;10791
[5.232378 0.030241] ;10045;-10820;10423
[5.242401 0.010022] ;11131;-11217;10232
[5.292023 0.049622] ;15798;-12715;8913
[5.321832 0.029809] ;17845;-13237;7745
[5.341267 0.019435] ;18876;-13400;6851
[5.351363 0.010096] ;19268;-13412;6317
[5.362760 0.011397] ;19687;-13372;5735
[5.381088 0.018328] ;20086;-13242;4661
[5.391229 0.010141] ;20207;-13142;4040
[5.401021 0.009793] ;20262;-12990;3421
[5.412244 0.011222] ;20291;-12825;2693
[5.430845 0.018602] ;20003;-12382;1432
[5.441064 0.010218] ;19748;-12107;730
[5.470862 0.029798] ;18551;-11195;-1411
[5.500647 0.029786] ;16578;-9977;-3585
[5.511642 0.010994] ;15685;-9515;-4356
[5.530137 0.018496] ;13916;-8630;-5606
[5.540050 0.009913] ;12871;-8140;-6260
[5.550054 0.010004] ;11746;-7647;-6867
[5.561275 0.011221] ;10406;-7107;-7543
[5.579489 0.018214] ;7998;-6175;-8530
[5.589456 0.009968] ;6643;-5677;-9023
[5.599691 0.010235] ;5222;-5200;-9478
[5.610436 0.010745] ;3593;-4672;-9947
[5.639590 0.029154] ;-721;-3345;-10900
[5.649412 0.009822] ;-2258;-2897;-11146
[5.660581 0.011170] ;-4026;-2412;-11405
[5.678873 0.018292] ;-6867;-1630;-11633
[5.689004 0.010131] ;-8378;-1237;-11693
[5.718951 0.029947] ;-12695;-115;-11587
[5.748585 0.029633] ;-16547;887;-10925
[5.760007 0.011422] ;-17887;1240;-10546
[5.778481 0.018474] ;-19770;1732;-9731
[5.788284 0.009802] ;-20705;1960;-9230
[5.798099 0.009815] ;-21541;2180;-8647
[5.809596 0.011497] ;-22448;2432;-7938
[5.827856 0.018260] ;-23571;2740;-6628
[5.837692 0.009837] ;-24067;2865;-5871
[5.847803 0.010111] ;-24478;2965;-5086
[5.859212 0.011409] ;-24900;3102;-4125
[5.877406 0.018194] ;-25243;3177;-2513
[5.887453 0.010047] ;-25327;3207;-1615
[5.897722 0.010269] ;-25315;3225;-716
[5.908424 0.010702] ;-25256;3275;416
[5.917459 0.009035] ;-25077;3265;1203
[5.947403 0.029945] ;-24056;3092;4031
[5.958490 0.011087] ;-23530;2960;5143
[5.976825 0.018334] ;-22303;2740;6830
[5.986951 0.010126] ;-21538;2617;7668
[5.996691 0.009740] ;-20676;2492;8541
[6.008084 0.011393] ;-19645;2277;9535
[6.026458 0.018374] ;-17628;1947;10990
[6.036492 0.010034] ;-16438;1737;11696
[6.046737 0.010245] ;-15192;1552;12358
[6.057662 0.010925] ;-13700;1307;13091
[6.076235 0.018572] ;-11007;920;14135
[6.086117 0.009882] ;-9493;700;14633
[6.096020 0.009904] ;-7946;490;15077
[6.107147 0.011127] ;-6151;227;15537
[6.136139 0.028992] ;-1400;-400;16437
[6.165895 0.029756] ;3630;-1070;17015
[6.195619 0.029725] ;8518;-1735;17218
[6.206694 0.011075] ;10316;-1985;17170
[6.225151 0.018457] ;13091;-2367;16995
[6.235231 0.010080] ;14508;-2585;16805
[6.265336 0.030104] ;18390;-3205;15962
[6.295233 0.029897] ;21565;-3732;14592
[6.306054 0.010821] ;22648;-3905;13960
[6.324719 0.018665] ;24086;-4165;12823
