i;x;A; B1; B2; Sig; E; H1; H2; Je; Js; Mu1; Mu2; Pe; Ph;;mu;mo;r1u;r1o;r2u;r2o;r3u;r3o;l1u;l1o;l2u;l2o;l3u;l3o;
100;220;-0.000722307990921413;-1.146562773104569e-005;-0.2548596493296748;0;25844.15301013218;-9.12405664523717;-202810.864927424;0;0;1;1;0;0;;9.807440579158569e-006;9.807571468833033e-006;1.5000122326428e-006;1.499688118703678e-006;4.720806751080413e-007;4.716490373948634e-007;-1.751014761077049e-007;-1.74280497597038e-007;6.698475327536879e-007;6.695564453579215e-007;-7.532465531742954e-008;-7.345915819490911e-008;-9.884339856834093e-007;-9.899132637476923e-007
101;222.2;-0.0001872644481323345;-6.202643139005462e-006;-0.2556861016789093;0;26012.03825531298;-4.935906579038747;-203468.5348104769;0;0;1;1;0;0;;9.869360529393337e-006;9.869445760141884e-006;1.261350385625667e-006;1.260333571965121e-006;2.181576524092413e-007;2.194245879173122e-007;-4.059496137956854e-007;-4.06129314704514e-007;1.021786055228917e-006;1.021015133969898e-006;8.885111577573366e-008;9.017487618251559e-008;-6.387857913146052e-007;-6.392376529734678e-007
102;224.4;0.0003692832920728871;-6.416369364442902e-006;-0.2555715424402724;0;25988.73427775336;-5.105984505272454;-203377.3714649474;0;0;1;1;0;0;;9.860272500121389e-006;9.860240989910269e-006;9.266467684807883e-007;9.265220316760593e-007;4.309057190126156e-008;4.355296549725559e-008;-7.332067827205014e-007;-7.33174406525954e-007;1.338622257782762e-006;1.337926757345619e-006;2.771159062766662e-007;2.780899430334799e-007;-3.322258819799364e-007;-3.32699384092648e-007
103;226.6;0.0008791624764721599;8.557471376339721e-006;-0.2544901068383422;0;25769.26009082371;6.809819349559358;-202516.7923565336;0;0;1;1;0;0;;9.774426063992436e-006;9.77448450031478e-006;5.765081226273378e-007;5.767816166790075e-007;-1.181258247090625e-007;-1.194484188749862e-007;-1.085026948292511e-006;-1.084040839775831e-006;1.543795717822319e-006;1.543564411147854e-006;5.590748142220974e-007;5.599584773563309e-007;-1.26201387420458e-007;-1.270060990439283e-007
104;228.8;0.001393844624655438;1.503677980660856e-005;-0.252404221657444;0;25348.56455045499;11.96588917203073;-200856.8976702231;0;0;1;1;0;0;;9.558500775575603e-006;9.558973643313008e-006;2.87917328018048e-007;2.874186097644258e-007;-3.201008129065704e-007;-3.196272592472281e-007;-1.385508926668355e-006;-1.385464358156893e-006;1.654174092744509e-006;1.652761649618536e-006;9.081296656968064e-007;9.101927410612183e-007;3.598919819227872e-008;3.480790471724598e-008
105;231;0.001930967358394602;1.487464208185495e-005;-0.2490467382026142;0;24678.67610069663;11.83686407024968;-198185.0972292961;0;0;1;1;0;0;;9.18885235939405e-006;9.188505579211535e-006;9.356070950213101e-008;9.461949738287512e-008;-6.194332149484974e-007;-6.199745668294659e-007;-1.5674811051436e-006;-1.568334603811866e-006;1.726826715231788e-006;1.726939493253117e-006;1.242489588325263e-006;1.243798050622888e-006;2.092484059717558e-007;2.081331130111648e-007
106;233.2;0.002401479844970751;-1.936248515472177e-005;-0.2443156010616716;0;23749.94146234465;-15.40817611458706;-194420.1779171627;0;0;1;1;0;0;;8.725866100434778e-006;8.726202187367205e-006;-6.463153050253763e-008;-6.530881539109582e-008;-9.717026813555455e-007;-9.717884778288152e-007;-1.669822659752559e-006;-1.669029760762679e-006;1.780225105371959e-006;1.779023474136259e-006;1.489776758779595e-006;1.49172648415156e-006;4.557807080201783e-007;4.545205860223807e-007
107;235.4;0.002961011182717924;5.548260425883077e-005;-0.2376880903623166;0;22478.89749242652;44.1516536170218;-189146.1724761789;0;0;1;1;0;0;;8.202988051633946e-006;8.203164201148966e-006;-2.446640258274395e-007;-2.456461437115665e-007;-1.298332403605499e-006;-1.297098357279851e-006;-1.737404983084094e-006;-1.737665962367525e-006;1.819416708035132e-006;1.819108066066901e-006;1.623754832623065e-006;1.624404157727119e-006;7.924525086913719e-007;7.919125675317843e-007
108;237.6;0.003413691640588487;-1.924083589539098e-005;-0.2284723085412262;0;20769.55938285008;-15.31137070985724;-181812.486319764;0;0;1;1;0;0;;7.630439828425032e-006;7.630505746308264e-006;-5.115602266114677e-007;-5.123307565404927e-007;-1.522102492562707e-006;-1.521158143531649e-006;-1.787558382518997e-006;-1.787535570328989e-006;1.848985288315566e-006;1.848771642128407e-006;1.705785563195895e-006;1.70618373428309e-006;1.139407624749975e-006;1.139350780292312e-006
109;239.8;0.00387610781693373;0.0002171878143346097;-0.2159695908509774;0;18558.62475104307;172.8325711533896;-171863.1397073362;0;0;1;1;0;0;;7.007554214877954e-006;7.007466447843603e-006;-8.577573156362548e-007;-8.571129717287073e-007;-1.640026625589441e-006;-1.641061561968105e-006;-1.825236369407641e-006;-1.824951750914203e-006;1.870271670414238e-006;1.87017153361058e-006;1.763195144104199e-006;1.763619107054099e-006;1.426744394033694e-006;1.426284706777459e-006
110;242;0.004325538380718041;-0.0001402723142005876;-0.1987267698525413;0;15713.50628765495;-111.6251609198149;-158141.7387335869;0;0;1;1;0;0;;6.321076876757634e-006;6.320997902578875e-006;-1.198893213751487e-006;-1.198651470515844e-006;-1.717770743407463e-006;-1.718075302768335e-006;-1.853066675600862e-006;-1.852868365088394e-006;1.884951928294367e-006;1.884897264758496e-006;1.807286701030443e-006;1.807623576057145e-006;1.590690067503468e-006;1.590338772862823e-006
111;244.2;0.004716398614776485;-0.0001478944679262112;-0.1756785527374238;0;12279.98787868923;-117.6906781320114;-139800.5503169561;0;0;1;1;0;0;;5.525209109470728e-006;5.525223910018391e-006;-1.46492495896236e-006;-1.464902389172045e-006;-1.773000661594205e-006;-1.772865504586567e-006;-1.873110931292932e-006;-1.873248509998201e-006;1.893767034205898e-006;1.893698663493443e-006;1.8398418375194e-006;1.839995476961514e-006;1.683509304230345e-006;1.683349258807722e-006
112;246.4;0.004990985757345392;-0.0001601699580948077;-0.1457894582211862;0;8456.933364099401;-127.4592028280519;-116015.5646329557;0;0;1;1;0;0;;4.587643343882877e-006;4.58761711574542e-006;-1.610939399557049e-006;-1.610879986010736e-006;-1.814006481430856e-006;-1.813912135889467e-006;-1.886853962621088e-006;-1.886909268306051e-006;1.896983906534978e-006;1.897039217948594e-006;1.86420047438795e-006;1.864141725393226e-006;1.747582698539211e-006;1.747454277853079e-006
113;248.6;0.005307205039668178;0.0002391410772313715;-0.1111477622477224;0;4915.453562627968;190.3024226884674;-88448.57887663884;0;0;1;1;0;0;;3.575805803387328e-006;3.575836755127254e-006;-1.69653183560776e-006;-1.696780557996552e-006;-1.845129937201549e-006;-1.844866791948716e-006;-1.894626521907126e-006;-1.894598979388661e-006;1.895065713015165e-006;1.895024527948452e-006;1.880797974765277e-006;1.880838435251418e-006;1.79519921536694e-006;1.795198666722812e-006
114;250.8;0.005472004144695531;-6.12486278368542e-005;-0.07591628625071607;0;2293.138745609475;-48.74010938915603;-60412.26108990376;0;0;1;1;0;0;;2.530240476273424e-006;2.530240524071372e-006;-1.757362181049335e-006;-1.75728880248205e-006;-1.867377844474253e-006;-1.867441500015189e-006;-1.89700760428504e-006;-1.897052518754936e-006;1.887807284020006e-006;1.887808352106748e-006;1.891370922931184e-006;1.89143171925992e-006;1.830835455957816e-006;1.831007412963344e-006
115;253;0.005602231241833903;-9.045853559973803e-005;-0.04278458114693115;0;728.3441746391418;-71.98461542776248;-34046.88788825203;0;0;1;1;0;0;;1.465767866058792e-006;1.465768869877251e-006;-1.802329169398508e-006;-1.802269611154829e-006;-1.883048493712838e-006;-1.88319548360163e-006;-1.894195573710052e-006;-1.894203997484849e-006;1.874659978605781e-006;1.874700679694508e-006;1.896428736275266e-006;1.896380216261327e-006;1.857382218289833e-006;1.857342467115963e-006
116;255.2;0.005652368990873158;2.238184411622291e-005;-0.0109545602700375;0;47.74763348126421;17.81090563304565;-8717.362081872781;0;0;1;1;0;0;;3.916379927272201e-007;3.916612142195346e-007;-1.836286126586609e-006;-1.836269915023462e-006;-1.892533583066952e-006;-1.892578456315479e-006;-1.885919853880774e-006;-1.885884408982279e-006;1.855113075511006e-006;1.85512444178705e-006;1.896277184610762e-006;1.896253033559533e-006;1.876239426797374e-006;1.876348601378517e-006
117;257.4;0.005675133704466979;0.0001121684347990514;0.01923117373809769;0;147.1588879767909;89.26080428575001;15303.68180938645;0;0;1;1;0;0;;-6.850629128060502e-007;-6.850762767949162e-007;-1.861264913513263e-006;-1.861250980068372e-006;-1.896669087543372e-006;-1.89664227238297e-006;-1.871795882958164e-006;-1.871741212131818e-006;1.827824847294189e-006;1.827865209120676e-006;1.890654151281706e-006;1.890668081216186e-006;1.888692799835221e-006;1.888749513780424e-006
118;259.6;0.005602277553852506;-0.0002611541442853417;0.05120432106490608;0;1043.241035008567;-207.819864859731;40747.10402572132;0;0;1;1;0;0;;-1.757352091348178e-006;-1.757360745902326e-006;-1.878906172379209e-006;-1.878900510894425e-006;-1.89555591855789e-006;-1.89561346530644e-006;-1.850891140329796e-006;-1.850808439884735e-006;1.7911617975046e-006;1.791138592202101e-006;1.879514314265622e-006;1.879544758080499e-006;1.895450933609757e-006;1.895533700422438e-006
119;261.8;0.005435007247417979;0.0004423370106586298;0.08505441855508966;0;2878.496106707538;352.0006087940666;67684.15572424771;0;0;1;1;0;0;;-2.817703700633816e-006;-2.81775103727176e-006;-1.8903106940024e-006;-1.890307399749783e-006;-1.888995564160929e-006;-1.888970399641991e-006;-1.822157564282353e-006;-1.822162168252686e-006;1.742461964774925e-006;1.742597841069048e-006;1.862102246374492e-006;1.862004626943956e-006;1.896915793363041e-006;1.896903492279365e-006
120;264;0.005260656378173368;0.0004946551831047328;0.1208549344246471;0;5811.606352691027;393.634087585724;96173.30105364726;0;0;1;1;0;0;;-3.856094140118019e-006;-3.856212784466108e-006;-1.896083014695469e-006;-1.896135136222336e-006;-1.876709922591482e-006;-1.876562560228446e-006;-1.783629072574271e-006;-1.783775476712353e-006;1.676717191953807e-006;1.676909716663192e-006;1.837220968036357e-006;1.83709045920011e-006;1.893080787213393e-006;1.893157568000283e-006
121;266.2;0.004949560134067086;-0.0002048513692602572;0.1548811486946383;0;9544.606362971503;-163.0155400845653;123250.5020325127;0;0;1;1;0;0;;-4.853761988421352e-006;-4.853673217600231e-006;-1.896569561666085e-006;-1.896662464443469e-006;-1.858310622573139e-006;-1.858286386582533e-006;-1.731999143135909e-006;-1.7318964220887e-006;1.579635333984198e-006;1.579436773334491e-006;1.80423160539352e-006;1.804339304175701e-006;1.883639624182128e-006;1.883701633420428e-006
122;268.4;0.004608456036184867;-5.653801079700627e-005;0.1825818348325754;0;13264.02452641514;-44.99151945463248;145294.0076619619;0;0;1;1;0;0;;-5.757287236045732e-006;-5.757387362073927e-006;-1.891741447116409e-006;-1.891737645376841e-006;-1.832169017398238e-006;-1.83223703903563e-006;-1.661898814774238e-006;-1.662202421410356e-006;1.405053119316504e-006;1.404794960576945e-006;1.759207379799683e-006;1.759569073917245e-006;1.86845384728728e-006;1.868454869664705e-006
123;270.6;0.004228324224353478;-0.0002647313589144005;0.2041770485054865;0;16587.26234425567;-210.6665218133077;162478.9326778093;0;0;1;1;0;0;;-6.516092888156594e-006;-6.51611314234283e-006;-1.881403199945435e-006;-1.88152927553386e-006;-1.796453195475024e-006;-1.79640918505396e-006;-1.556611012599021e-006;-1.556440471170814e-006;1.109517478248326e-006;1.10867842180508e-006;1.699196334654814e-006;1.70026576134766e-006;1.846374348642065e-006;1.846291004115496e-006
124;272.8;0.003777825394360721;0.0002199234158365355;0.2197790036828455;0;19219.09686912266;175.0094936601952;174894.5741196837;0;0;1;1;0;0;;-7.1826643098076e-006;-7.182599367070259e-006;-1.865093363990565e-006;-1.865120268855022e-006;-1.749666855411476e-006;-1.749363383810639e-006;-1.359107578038056e-006;-1.359599260348359e-006;7.603172513445961e-007;7.599968568097402e-007;1.614269511272798e-006;1.614569033928023e-006;1.815955440570426e-006;1.815951185986013e-006
125;275;0.003298280318719992;5.392143211127283e-005;0.2312508108223287;0;21277.79852060029;42.90931229551563;184023.5481819119;0;0;1;1;0;0;;-7.791349906976973e-006;-7.791663017859818e-006;-1.841261897265048e-006;-1.841481363591144e-006;-1.685724327647486e-006;-1.685467241254353e-006;-1.048791976686516e-006;-1.048595501013128e-006;4.263084243930817e-007;4.272277310010389e-007;1.475739791202209e-006;1.474844400618533e-006;1.774977269558931e-006;1.775047211857783e-006
126;277.2;0.002821753031558941;0.0002155298602791241;0.2398527903607707;0;22890.22394072618;171.5132132366408;190868.7860015038;0;0;1;1;0;0;;-8.350822643291947e-006;-8.351148531878505e-006;-1.809256165894034e-006;-1.809183997395523e-006;-1.59508774899675e-006;-1.596262188465004e-006;-6.96237812818125e-007;-6.952104836373792e-007;1.902206075694744e-007;1.918437509809525e-007;1.216327306562104e-006;1.214481598210447e-006;1.720280337915151e-006;1.72108457758968e-006
127;279.4;0.002248947084246475;5.311892771712692e-005;0.2457812032416421;0;24035.73973041316;42.27069958960918;195586.4670749055;0;0;1;1;0;0;;-8.858680099766162e-006;-8.859013897945914e-006;-1.766376260851412e-006;-1.76659494019958e-006;-1.43626803942152e-006;-1.435606192173388e-006;-3.772305727940709e-007;-3.773382278338721e-007;2.080177784957466e-008;2.121228013853959e-008;8.764806532311738e-007;8.757162978523039e-007;1.64574881685631e-006;1.646513183919074e-006
128;281.6;0.001752920750520493;-2.948444512781952e-005;0.2500896218706358;0;24885.79310451906;-23.46297593207114;199014.9976834733;0;0;1;1;0;0;;-9.301160092745402e-006;-9.301056500998329e-006;-1.709074088136391e-006;-1.709156326473962e-006;-1.15669721505059e-006;-1.156540314328051e-006;-1.577393572256358e-007;-1.580084059167319e-007;-1.41634174950298e-007;-1.411757393027079e-007;5.292136342806191e-007;5.279504830304361e-007;1.529818909229381e-006;1.530838985986116e-006
129;283.8;0.001222995638336226;-2.310757924140727e-005;0.253070649913663;0;25482.59809737833;-18.38842729578818;201387.22442619;0;0;1;1;0;0;;-9.634945161785051e-006;-9.634434707296323e-006;-1.628989734546415e-006;-1.630138710406418e-006;-8.122030723412337e-007;-8.110063806373251e-007;8.194044894185153e-009;7.679868583989474e-009;-3.539280436455471e-007;-3.540701458916223e-007;2.565180445944478e-007;2.555257151072221e-007;1.312055852213075e-006;1.313007011940146e-006
130;286;0.0007156018431778531;-1.067313278767386e-005;0.2548799592662812;0;25848.27224308703;-8.493409207172379;202827.0270614479;0;0;1;1;0;0;;-9.807378475857647e-006;-9.807380851199188e-006;-1.498314696324362e-006;-1.499409822484461e-006;-4.745498957023893e-007;-4.725429742492441e-007;1.757769932772893e-007;1.747503465546387e-007;-6.705123038716083e-007;-6.697319217131657e-007;7.594710784678428e-008;7.367538966054996e-008;9.883995044131416e-007;9.899058742223544e-007
131;288.2;0.0001645148557121595;-2.306612101664158e-006;0.2556912033792594;0;26013.07628797331;-1.83554358887718;203472.5946146213;0;0;1;1;0;0;;-9.869661840025933e-006;-9.869317554785893e-006;-1.261125632651397e-006;-1.26020542717361e-006;-2.177313874844452e-007;-2.189716686604093e-007;4.054790288363676e-007;4.05487033400485e-007;-1.022384523774487e-006;-1.023167335740453e-006;-8.715771815630183e-008;-8.734369840935307e-008;6.377793805172208e-007;6.384811365817535e-007
132;290.4;-0.0003498261259188335;3.506496550898155e-006;0.2555672146091161;0;25987.85409079241;2.790381295050616;203373.9274863404;0;0;1;1;0;0;;-9.860127897344779e-006;-9.860056691271085e-006;-9.279261590687885e-007;-9.275592926132831e-007;-4.254272487349588e-008;-4.352106660708306e-008;7.337183969810951e-007;7.345247026079903e-007;-1.339070112541216e-006;-1.338943732732236e-006;-2.760268726249068e-007;-2.765589349216328e-007;3.314675133751534e-007;3.319093392965909e-007
133;292.6;-0.0009496685530640021;-1.098413851581402e-005;0.2545089996395106;0;25773.08636120427;-8.740899701989381;202531.8267700076;0;0;1;1;0;0;;-9.774522641200808e-006;-9.774510895915568e-006;-5.760963813496011e-007;-5.768968173605928e-007;1.178111732814116e-007;1.196291328468876e-007;1.084853512561229e-006;1.083846251603875e-006;-1.542692699034677e-006;-1.543164041705133e-006;-5.59566125684266e-007;-5.592511051285606e-007;1.256724539771244e-007;1.257826187156157e-007
134;294.8;-0.001384306618846425;2.445956072409035e-006;0.252379669085866;0;25343.63314937218;1.946429997547679;200837.3593545619;0;0;1;1;0;0;;-9.558748951160815e-006;-9.55899739788125e-006;-2.868276271713504e-007;-2.870415998568118e-007;3.190017024411774e-007;3.194834835837423e-007;1.385653113493732e-006;1.385118327574849e-006;-1.654157846629652e-006;-1.652751058652704e-006;-9.077703438375812e-007;-9.094543098592265e-007;-3.630086708943624e-008;-3.557384257401718e-008
135;297;-0.001931729075985212;1.2228808351762e-005;0.2490789798092406;0;24685.06629172006;9.731376486531875;198210.7542846352;0;0;1;1;0;0;;-9.188600388770569e-006;-9.188522067673372e-006;-9.434389874256582e-008;-9.419377969592437e-008;6.204070058638848e-007;6.192229451817375e-007;1.567120385261048e-006;1.568425329274949e-006;-1.726474870518707e-006;-1.726378053461473e-006;-1.242916637198529e-006;-1.243971265076235e-006;-2.093376112808033e-007;-2.082884561676523e-007
136;299.2;-0.00246699011768812;-3.58479590694711e-005;0.2442187369529151;0;23731.11322047173;-28.52689942831133;194343.0959085788;0;0;1;1;0;0;;-8.725902435405382e-006;-8.7260579755973e-006;6.42284654973277e-008;6.493023101731068e-008;9.717195040614031e-007;9.715265699023123e-007;1.670218110907592e-006;1.669600055463194e-006;-1.779377834019737e-006;-1.778588279353343e-006;-1.490840328172513e-006;-1.492191774469455e-006;-4.5543759811269e-007;-4.544968540408099e-007
137;301.4;-0.002968174396369938;-6.892558646976328e-005;0.2376399773959288;0;22469.79869547398;-54.84923896085343;189107.8853940417;0;0;1;1;0;0;;-8.20301579827724e-006;-8.203081870203009e-006;2.444595687823058e-007;2.454204847067709e-007;1.298218268032419e-006;1.296965411319731e-006;1.737745984705572e-006;1.738101398737391e-006;-1.81950399086388e-006;-1.819410648609802e-006;-1.623863929156939e-006;-1.624499843407604e-006;-7.921717191001062e-007;-7.91538555063069e-007
138;303.6;-0.003442424419363007;-2.009940332098694e-005;0.2285567202949891;0;20784.90934219983;-15.99459695866365;181879.6590590961;0;0;1;1;0;0;;-7.630311476213001e-006;-7.63044703197322e-006;5.109651603832417e-007;5.114374194826604e-007;1.522515468968464e-006;1.522138323024848e-006;1.787624021332842e-006;1.787462255562126e-006;-1.848984387115927e-006;-1.848786259063767e-006;-1.705777050990275e-006;-1.706151501273375e-006;-1.139446124417407e-006;-1.139327131492105e-006
139;305.8;-0.003928004847737704;-9.386997649635427e-005;0.2160229976475966;0;18567.78928312938;-74.69935383657408;171905.6394857194;0;0;1;1;0;0;;-7.007462421056652e-006;-7.007429719685189e-006;8.575701024445748e-007;8.573358969629032e-007;1.640190168697294e-006;1.64073656011044e-006;1.825217066977183e-006;1.825024125413331e-006;-1.870228315763484e-006;-1.870030285388819e-006;-1.763484717588488e-006;-1.763894245203139e-006;-1.426503693908183e-006;-1.426468858286498e-006
140;308;-0.004299648735995446;-0.0001494656438619537;0.1986936159018454;0;15708.26476143288;-118.9409802152136;158115.3556579056;0;0;1;1;0;0;;-6.32093668933867e-006;-6.321024725577969e-006;1.199099314633542e-006;1.1990629303931e-006;1.717459090391443e-006;1.717620088043827e-006;1.85302846971447e-006;1.852856993955921e-006;-1.884879726236552e-006;-1.884745473793264e-006;-1.807324892197617e-006;-1.807710422906738e-006;-1.590633213745545e-006;-1.590391175928052e-006
141;310.2;-0.004732319460825017;-0.0002125200719883528;0.1759463275477488;0;12317.46074198504;-169.1180998159589;140013.6387404497;0;0;1;1;0;0;;-5.525193198195332e-006;-5.525207880011933e-006;1.464928565818481e-006;1.464897672117916e-006;1.772996682334238e-006;1.772865620215729e-006;1.873111673154454e-006;1.873248561607846e-006;-1.893748773652065e-006;-1.893652996410937e-006;-1.840065325533677e-006;-1.840147893909406e-006;-1.683446762086305e-006;-1.683344960527132e-006
142;312.4;-0.00503246569213636;0.0002364368552572806;0.1457550850875543;0;8452.958050986981;188.150471216496;115988.2113623203;0;0;1;1;0;0;;-4.587653876907271e-006;-4.587629505869493e-006;1.610941050804869e-006;1.610880948172091e-006;1.814006136336938e-006;1.813913179536976e-006;1.88685378268214e-006;1.886909795254861e-006;-1.896993513870843e-006;-1.896945701696656e-006;-1.863961204642738e-006;-1.864026996484165e-006;-1.747907226706172e-006;-1.747542362678238e-006
143;314.6;-0.005330683824560563;-7.842122181989667e-005;0.1115592916656944;0;4951.899832008161;-62.40562547971277;88776.0635821287;0;0;1;1;0;0;;-3.5758117820153e-006;-3.575826476150221e-006;1.696531071383545e-006;1.696780417119439e-006;1.845129895791777e-006;1.844866677455658e-006;1.894626840942835e-006;1.894598985800312e-006;-1.895026261801718e-006;-1.89497744694313e-006;-1.880800872285489e-006;-1.880874252957672e-006;-1.795194321669989e-006;-1.795166387916668e-006
144;316.8;-0.005504367772998016;7.918288605300323e-005;0.07580059038876205;0;2286.155625017484;63.01173861808881;60320.19324827746;0;0;1;1;0;0;;-2.530229744580828e-006;-2.530223403074974e-006;1.75730519816372e-006;1.757354660747111e-006;1.867494106744254e-006;1.867377201202387e-006;1.897083931470222e-006;1.897134238351361e-006;-1.887777004765039e-006;-1.887811178152333e-006;-1.891445678513118e-006;-1.89142361114407e-006;-1.830822929507773e-006;-1.830920091039267e-006
145;319;-0.005615525089394733;-0.0002830465902661488;0.04239620664235325;0;715.2098677478979;-225.2413198308196;33737.82927737983;0;0;1;1;0;0;;-1.465779048571876e-006;-1.465792488698615e-006;1.802327896533659e-006;1.802270833919877e-006;1.88304804380167e-006;1.883195763118819e-006;1.894195307183545e-006;1.894204050727476e-006;-1.874679616744118e-006;-1.874685918378727e-006;-1.896388549560688e-006;-1.896374234427297e-006;-1.857434663350359e-006;-1.857333052075245e-006
146;321.2;-0.005683285557254659;0.0001042728104867605;0.01103310526349422;0;48.43892015855477;82.97766609526175;8779.866201691564;0;0;1;1;0;0;;-3.916280697143222e-007;-3.916454332771216e-007;1.836285972363561e-006;1.836271216232946e-006;1.892533571336427e-006;1.89257914043402e-006;1.885920174878306e-006;1.88588476830781e-006;-1.855110654129762e-006;-1.855120924016249e-006;-1.896213337121718e-006;-1.896195644011853e-006;-1.876256905961945e-006;-1.876289171829856e-006
147;323.4;-0.005688512426859646;-0.0005910217357562434;-0.01988423246021143;0;157.4567627233882;-470.3201536017907;-15823.36942815484;0;0;1;1;0;0;;6.850257087657503e-007;6.850606646184982e-007;1.86126524214653e-006;1.8612516852903e-006;1.896669259727598e-006;1.896642615233035e-006;1.871795922126773e-006;1.871741383466291e-006;-1.827777463796257e-006;-1.82789485264109e-006;-1.890657725096878e-006;-1.890620890377005e-006;-1.888797974959958e-006;-1.888672740715937e-006
