Length |B|Tesla
1.38252231e+001	2.41993124e-001	
1.40346962e+001	2.42543035e-001	
1.42441693e+001	2.43029994e-001	
1.44536424e+001	2.43623722e-001	
1.46631154e+001	2.44208792e-001	
1.48725885e+001	2.44736979e-001	
1.50820616e+001	2.45266898e-001	
1.52915347e+001	2.45756041e-001	
1.55010077e+001	2.46222807e-001	
1.57104808e+001	2.46651745e-001	
1.59199539e+001	2.47068787e-001	
1.61294270e+001	2.47535783e-001	
1.63389001e+001	2.47939325e-001	
1.65483731e+001	2.48399350e-001	
1.67578462e+001	2.48847057e-001	
1.69673193e+001	2.49170359e-001	
1.71767924e+001	2.49487339e-001	
1.73862654e+001	2.49836658e-001	
1.75957385e+001	2.50186017e-001	
1.78052116e+001	2.50539527e-001	
1.80146847e+001	2.50869775e-001	
1.82241578e+001	2.51186835e-001	
1.84336308e+001	2.51488337e-001	
1.86431039e+001	2.51785802e-001	
1.88525770e+001	2.52071800e-001	
1.90620501e+001	2.52326691e-001	
1.92715231e+001	2.52537271e-001	
1.94809962e+001	2.52798120e-001	
1.96904693e+001	2.53051093e-001	
1.98999424e+001	2.53264122e-001	
2.01094154e+001	2.53486861e-001	
2.03188885e+001	2.53712462e-001	
2.05283616e+001	2.53895172e-001	
2.07378347e+001	2.54058169e-001	
2.09473078e+001	2.54204809e-001	
2.11567808e+001	2.54373004e-001	
2.13662539e+001	2.54550685e-001	
2.15757270e+001	2.54704699e-001	
2.17852001e+001	2.54833877e-001	
2.19946731e+001	2.54951327e-001	
2.22041462e+001	2.55057845e-001	
2.24136193e+001	2.55165698e-001	
2.26230924e+001	2.55279270e-001	
2.28325655e+001	2.55383536e-001	
2.30420385e+001	2.55456119e-001	
2.32515116e+001	2.55517630e-001	
2.34609847e+001	2.55596021e-001	
2.36704578e+001	2.55661302e-001	
2.38799308e+001	2.55713715e-001	
2.40894039e+001	2.55750358e-001	
2.42988770e+001	2.55785353e-001	
2.45083501e+001	2.55803571e-001	
2.47178232e+001	2.55814368e-001	
2.49272962e+001	2.55821330e-001	
2.51367693e+001	2.55822712e-001	
2.53462424e+001	2.55829737e-001	
2.55557155e+001	2.55797443e-001	
2.57651885e+001	2.55769102e-001	
2.59746616e+001	2.55733692e-001	
2.61841347e+001	2.55694656e-001	
2.63936078e+001	2.55643409e-001	
2.66030809e+001	2.55587930e-001	
2.68125539e+001	2.55509401e-001	
2.70220270e+001	2.55434466e-001	
2.72315001e+001	2.55356358e-001	
2.74409732e+001	2.55270420e-001	
2.76504462e+001	2.55147682e-001	
2.78599193e+001	2.55022098e-001	
2.80693924e+001	2.54904214e-001	
2.82788655e+001	2.54801834e-001	
2.84883386e+001	2.54669408e-001	
2.86978116e+001	2.54487991e-001	
2.89072847e+001	2.54343017e-001	
2.91167578e+001	2.54188829e-001	
2.93262309e+001	2.54017112e-001	
2.95357039e+001	2.53831999e-001	
2.97451770e+001	2.53624256e-001	
2.99546501e+001	2.53409875e-001	
3.01641232e+001	2.53194398e-001	
3.03735963e+001	2.52988952e-001	
3.05830693e+001	2.52784667e-001	
3.07925424e+001	2.52524911e-001	
3.10020155e+001	2.52215755e-001	
3.12114886e+001	2.51944871e-001	
3.14209616e+001	2.51722666e-001	
3.16304347e+001	2.51453166e-001	
3.18399078e+001	2.51095849e-001	
3.20493809e+001	2.50735412e-001	
3.22588539e+001	2.50391731e-001	
3.24683270e+001	2.50108765e-001	
3.26778001e+001	2.49829210e-001	
3.28872732e+001	2.49446622e-001	
3.30967463e+001	2.49033253e-001	
3.33062193e+001	2.48599483e-001	
3.35156924e+001	2.48227605e-001	
3.37251655e+001	2.47860983e-001	
3.39346386e+001	2.47449849e-001	
3.41441116e+001	2.47004901e-001	
3.43535847e+001	2.46570961e-001	
3.45630578e+001	2.46134664e-001	
3.47725309e+001	2.45605819e-001	
3.49820040e+001	2.45068822e-001	
3.51914770e+001	2.44505717e-001	
3.54009501e+001	2.43942163e-001	
3.56104232e+001	2.43424838e-001	
3.58198963e+001	2.42923493e-001	
3.60293693e+001	2.42338146e-001	
3.62388424e+001	2.41679293e-001	
3.64483155e+001	2.41023970e-001	
3.66577886e+001	2.40366172e-001	
3.68672617e+001	2.39707721e-001	
3.70767347e+001	2.39048818e-001	
3.72862078e+001	2.38359101e-001	
3.74956809e+001	2.37659765e-001	
3.77051540e+001	2.36937441e-001	
3.79146270e+001	2.36158810e-001	
3.81241001e+001	2.35327699e-001	
3.83335732e+001	2.34382275e-001	
3.85430463e+001	2.33507991e-001	
3.87525194e+001	2.32837870e-001	
3.89619924e+001	2.31958499e-001	
3.91714655e+001	2.30969946e-001	
3.93809386e+001	2.29961959e-001	
3.95904117e+001	2.28970298e-001	
3.97998847e+001	2.28023831e-001	
4.00093578e+001	2.27034100e-001	
4.02188309e+001	2.25867011e-001	
4.04283040e+001	2.24676499e-001	
4.06377771e+001	2.23567662e-001	
4.08472501e+001	2.22457685e-001	
4.10567232e+001	2.21305247e-001	
4.12661963e+001	2.20149471e-001	
4.14756694e+001	2.18777439e-001	
4.16851424e+001	2.17366626e-001	
4.18946155e+001	2.15993109e-001	
4.21040886e+001	2.14562319e-001	
4.23135617e+001	2.13072228e-001	
4.25230348e+001	2.11556881e-001	
4.27325078e+001	2.10120101e-001	
4.29419809e+001	2.08412792e-001	
4.31514540e+001	2.06890608e-001	
4.33609271e+001	2.05229876e-001	
4.35704001e+001	2.03437344e-001	
4.37798732e+001	2.01322939e-001	
4.39893463e+001	1.99473588e-001	
4.41988194e+001	1.97702195e-001	
4.44082924e+001	1.95927479e-001	
4.46177655e+001	1.94033581e-001	
4.48272386e+001	1.91933514e-001	
4.50367117e+001	1.89791832e-001	
4.52461848e+001	1.87400342e-001	
4.54556578e+001	1.85098689e-001	
4.56651309e+001	1.82840856e-001	
4.58746040e+001	1.80581010e-001	
4.60840771e+001	1.78318103e-001	
4.62935501e+001	1.75871098e-001	
4.65030232e+001	1.73326481e-001	
4.67124963e+001	1.70757950e-001	
4.69219694e+001	1.68112594e-001	
4.71314425e+001	1.65424508e-001	
4.73409155e+001	1.62378105e-001	
4.75503886e+001	1.59075264e-001	
4.77598617e+001	1.56642645e-001	
4.79693348e+001	1.54021855e-001	
4.81788078e+001	1.50682614e-001	
4.83882809e+001	1.47472663e-001	
4.85977540e+001	1.44288840e-001	
4.88072271e+001	1.40897660e-001	
4.90167002e+001	1.37889451e-001	
4.92261732e+001	1.34953060e-001	
4.94356463e+001	1.31913357e-001	
4.96451194e+001	1.28519582e-001	
4.98545925e+001	1.25050135e-001	
5.00640655e+001	1.21811956e-001	
5.02735386e+001	1.18539033e-001	
5.04830117e+001	1.14923357e-001	
5.06924848e+001	1.11248249e-001	
5.09019579e+001	1.08023749e-001	
5.11114309e+001	1.05012521e-001	
5.13209040e+001	1.01219493e-001	
5.15303771e+001	9.77939501e-002	
5.17398502e+001	9.46192660e-002	
5.19493232e+001	9.11897652e-002	
5.21587963e+001	8.73077866e-002	
5.23682694e+001	8.31782276e-002	
5.25777425e+001	8.06077322e-002	
5.27872156e+001	7.81300058e-002	
5.29966886e+001	7.53811843e-002	
5.32061617e+001	7.13614617e-002	
5.34156348e+001	6.76857622e-002	
5.36251079e+001	6.44765781e-002	
5.38345809e+001	6.14605731e-002	
5.40440540e+001	5.81400151e-002	
5.42535271e+001	5.49255352e-002	
5.44630002e+001	5.22389525e-002	
5.46724733e+001	4.96133931e-002	
5.48819463e+001	4.64387163e-002	
5.50914194e+001	4.34764118e-002	
5.53008925e+001	4.04702984e-002	
5.55103656e+001	3.76300502e-002	
5.57198386e+001	3.51707896e-002	
5.59293117e+001	3.26082300e-002	
5.61387848e+001	2.98920620e-002	
5.63482579e+001	2.67901556e-002	
5.65577310e+001	2.42845947e-002	
5.67672040e+001	2.19605475e-002	
5.69766771e+001	1.96937990e-002	
5.71861502e+001	1.79246102e-002	
5.73956233e+001	1.66610950e-002	
5.76050963e+001	1.58194396e-002	
5.78145694e+001	1.45666427e-002	
5.80240425e+001	1.45104092e-002	
5.82335156e+001	1.50874839e-002	
5.84429886e+001	1.59031521e-002	
5.86524617e+001	1.70667023e-002	
5.88619348e+001	1.87790937e-002	
5.90714079e+001	2.07673634e-002	
5.92808810e+001	2.29854903e-002	
5.94903540e+001	2.53152333e-002	
5.96998271e+001	2.75765389e-002	
5.99093002e+001	2.99174146e-002	
6.01187733e+001	3.28140002e-002	
6.03282463e+001	3.57924751e-002	
6.05377194e+001	3.84693999e-002	
6.07471925e+001	4.10388992e-002	
6.09566656e+001	4.35819392e-002	
6.11661387e+001	4.67669352e-002	
6.13756117e+001	5.01299416e-002	
6.15850848e+001	5.29067317e-002	
6.17945579e+001	5.62072320e-002	
6.20040310e+001	5.98903257e-002	
6.22135040e+001	6.27444716e-002	
6.24229771e+001	6.53825463e-002	
6.26324502e+001	6.83302581e-002	
6.28419233e+001	7.17749130e-002	
6.30513964e+001	7.52246190e-002	
6.32608694e+001	7.88951798e-002	
6.34703425e+001	8.21614884e-002	
6.36798156e+001	8.49826165e-002	
6.38892887e+001	8.84562517e-002	
6.40987617e+001	9.19690347e-002	
6.43082348e+001	9.50562755e-002	
6.45177079e+001	9.80971627e-002	
6.47271810e+001	1.01339249e-001	
6.49366541e+001	1.05053995e-001	
6.51461271e+001	1.08721083e-001	
6.53556002e+001	1.12027820e-001	
6.55650733e+001	1.15221233e-001	
6.57745464e+001	1.19253556e-001	
6.59840194e+001	1.22659157e-001	
6.61934925e+001	1.25631285e-001	
6.64029656e+001	1.28939119e-001	
6.66124387e+001	1.32252203e-001	
6.68219118e+001	1.35501838e-001	
6.70313848e+001	1.38854369e-001	
6.72408579e+001	1.42241230e-001	
6.74503310e+001	1.45588993e-001	
6.76598041e+001	1.48309034e-001	
6.78692771e+001	1.51071552e-001	
6.80787502e+001	1.54225356e-001	
6.82882233e+001	1.57341337e-001	
6.84976964e+001	1.60140249e-001	
6.87071695e+001	1.62827725e-001	
6.89166425e+001	1.65585742e-001	
6.91261156e+001	1.68487850e-001	
6.93355887e+001	1.71209335e-001	
6.95450618e+001	1.73834702e-001	
6.97545348e+001	1.76535965e-001	
6.99640079e+001	1.78941543e-001	
7.01734810e+001	1.81135596e-001	
7.03829541e+001	1.83322406e-001	
7.05924271e+001	1.85629952e-001	
7.08019002e+001	1.87919638e-001	
7.10113733e+001	1.90021777e-001	
7.12208464e+001	1.92254422e-001	
7.14303195e+001	1.94483668e-001	
7.16397925e+001	1.96619784e-001	
7.18492656e+001	1.98282377e-001	
7.20587387e+001	1.99963097e-001	
7.22682118e+001	2.01968407e-001	
7.24776848e+001	2.04024473e-001	
7.26871579e+001	2.05613827e-001	
7.28966310e+001	2.07057074e-001	
7.31061041e+001	2.08621060e-001	
7.33155772e+001	2.10217587e-001	
7.35250502e+001	2.11877548e-001	
7.37345233e+001	2.13595048e-001	
7.39439964e+001	2.15054394e-001	
7.41534695e+001	2.16489555e-001	
7.43629425e+001	2.17593433e-001	
7.45724156e+001	2.18783444e-001	
7.47818887e+001	2.20144000e-001	
7.49913618e+001	2.21445588e-001	
7.52008349e+001	2.22725425e-001	
7.54103079e+001	2.23974067e-001	
7.56197810e+001	2.25043659e-001	
7.58292541e+001	2.26189331e-001	
7.60387272e+001	2.27273220e-001	
7.62482002e+001	2.28238330e-001	
7.64576733e+001	2.29232343e-001	
7.66671464e+001	2.30206523e-001	
7.68766195e+001	2.31110792e-001	
7.70860926e+001	2.32042964e-001	
7.72955656e+001	2.32978711e-001	
7.75050387e+001	2.33858930e-001	
7.77145118e+001	2.34679393e-001	
7.79239849e+001	2.35556726e-001	
7.81334579e+001	2.36408946e-001	
7.83429310e+001	2.37127108e-001	
7.85524041e+001	2.37802347e-001	
7.87618772e+001	2.38590691e-001	
7.89713503e+001	2.39439343e-001	
7.91808233e+001	2.40062877e-001	
7.93902964e+001	2.40598944e-001	
7.95997695e+001	2.41101222e-001	
7.98092426e+001	2.41731073e-001	
8.00187156e+001	2.42429848e-001	
8.02281887e+001	2.43059986e-001	
8.04376618e+001	2.43664566e-001	
8.06471349e+001	2.44201860e-001	
8.08566080e+001	2.44729046e-001	
8.10660810e+001	2.45231633e-001	
8.12755541e+001	2.45714763e-001	
8.14850272e+001	2.46175936e-001	
8.16945003e+001	2.46712696e-001	
8.19039733e+001	2.47148777e-001	
8.21134464e+001	2.47563593e-001	
8.23229195e+001	2.47951106e-001	
8.25323926e+001	2.48398481e-001	
8.27418656e+001	2.48813855e-001	
8.29513387e+001	2.49184943e-001	
8.31608118e+001	2.49559197e-001	
8.33702849e+001	2.49881939e-001	
8.35797580e+001	2.50174595e-001	
8.37892310e+001	2.50557439e-001	
8.39987041e+001	2.50939324e-001	
8.42081772e+001	2.51237395e-001	
8.44176503e+001	2.51501787e-001	
8.46271233e+001	2.51735355e-001	
8.48365964e+001	2.52014499e-001	
8.50460695e+001	2.52303922e-001	
8.52555426e+001	2.52571027e-001	
8.54650157e+001	2.52847134e-001	
8.56744887e+001	2.53107113e-001	
8.58839618e+001	2.53307975e-001	
8.60934349e+001	2.53485201e-001	
8.63029080e+001	2.53667976e-001	
8.65123810e+001	2.53866386e-001	
8.67218541e+001	2.54047194e-001	
8.69313272e+001	2.54228065e-001	
8.71408003e+001	2.54390196e-001	
8.73502734e+001	2.54545684e-001	
8.75597464e+001	2.54716664e-001	
8.77692195e+001	2.54882426e-001	
8.79786926e+001	2.54974423e-001	
8.81881657e+001	2.55066213e-001	
8.83976387e+001	2.55169265e-001	
8.86071118e+001	2.55295314e-001	
8.88165849e+001	2.55388421e-001	
8.90260580e+001	2.55476959e-001	
8.92355311e+001	2.55547125e-001	
8.94450041e+001	2.55612649e-001	
8.96544772e+001	2.55663445e-001	
8.98639503e+001	2.55713495e-001	
9.00734234e+001	2.55757134e-001	
9.02828964e+001	2.55792580e-001	
9.04923695e+001	2.55812459e-001	
9.07018426e+001	2.55831094e-001	
9.09113157e+001	2.55841824e-001	
9.11207888e+001	2.55844996e-001	
9.13302618e+001	2.55829897e-001	
9.15397349e+001	2.55812487e-001	
9.17492080e+001	2.55788472e-001	
9.19586811e+001	2.55753275e-001	
9.21681541e+001	2.55720043e-001	
9.23776272e+001	2.55674477e-001	
9.25871003e+001	2.55605895e-001	
9.27965734e+001	2.55533720e-001	
9.30060465e+001	2.55457604e-001	
9.32155195e+001	2.55378437e-001	
9.34249926e+001	2.55282899e-001	
9.36344657e+001	2.55176779e-001	
9.38439388e+001	2.55078007e-001	
9.40534118e+001	2.54971963e-001	
9.42628849e+001	2.54848288e-001	
9.44723580e+001	2.54698742e-001	
9.46818311e+001	2.54531864e-001	
9.48913041e+001	2.54359867e-001	
9.51007772e+001	2.54190570e-001	
9.53102503e+001	2.54020946e-001	
9.55197234e+001	2.53849551e-001	
9.57291965e+001	2.53666652e-001	
9.59386695e+001	2.53495773e-001	
9.61481426e+001	2.53254418e-001	
9.63576157e+001	2.52985120e-001	
9.65670888e+001	2.52750929e-001	
9.67765618e+001	2.52534445e-001	
9.69860349e+001	2.52295592e-001	
9.71955080e+001	2.52037825e-001	
9.74049811e+001	2.51741885e-001	
9.76144542e+001	2.51438808e-001	
9.78239272e+001	2.51158493e-001	
9.80334003e+001	2.50894186e-001	
9.82428734e+001	2.50584923e-001	
9.84523465e+001	2.50143881e-001	
9.86618195e+001	2.49789562e-001	
9.88712926e+001	2.49475472e-001	
9.90807657e+001	2.49117861e-001	
9.92902388e+001	2.48763068e-001	
9.94997119e+001	2.48369009e-001	
9.97091849e+001	2.47960817e-001	
9.99186580e+001	2.47537278e-001	
1.00128131e+002	2.47056110e-001	
1.00337604e+002	2.46607596e-001	
1.00547077e+002	2.46142278e-001	
1.00756550e+002	2.45591748e-001	
1.00966023e+002	2.45112755e-001	
1.01175496e+002	2.44668453e-001	
1.01384970e+002	2.44231542e-001	
1.01594443e+002	2.43627185e-001	
1.01803916e+002	2.43008914e-001	
1.02013389e+002	2.42401944e-001	
1.02222862e+002	2.41779430e-001	
1.02432335e+002	2.41165280e-001	
1.02641808e+002	2.40586176e-001	
1.02851281e+002	2.39889689e-001	
1.03060754e+002	2.39171185e-001	
1.03270227e+002	2.38486085e-001	
1.03479700e+002	2.37756475e-001	
1.03689173e+002	2.37001606e-001	
1.03898646e+002	2.36168049e-001	
1.04108120e+002	2.35331380e-001	
1.04317593e+002	2.34565562e-001	
1.04527066e+002	2.33817361e-001	
1.04736539e+002	2.32983496e-001	
1.04946012e+002	2.32085923e-001	
1.05155485e+002	2.31126874e-001	
1.05364958e+002	2.30126284e-001	
1.05574431e+002	2.29139212e-001	
1.05783904e+002	2.28099684e-001	
1.05993377e+002	2.27022662e-001	
1.06202850e+002	2.25947008e-001	
1.06412323e+002	2.24888965e-001	
1.06621796e+002	2.23864748e-001	
1.06831270e+002	2.22789140e-001	
1.07040743e+002	2.21413780e-001	
1.07250216e+002	2.20072848e-001	
1.07459689e+002	2.18901046e-001	
1.07669162e+002	2.17506701e-001	
1.07878635e+002	2.16072474e-001	
1.08088108e+002	2.14709727e-001	
1.08297581e+002	2.13350561e-001	
1.08507054e+002	2.11914305e-001	
1.08716527e+002	2.10432660e-001	
1.08926000e+002	2.08706747e-001	
1.09135473e+002	2.07050876e-001	
1.09344947e+002	2.05480027e-001	
1.09554420e+002	2.03726284e-001	
1.09763893e+002	2.01903219e-001	
1.09973366e+002	2.00002314e-001	
1.10182839e+002	1.98054877e-001	
1.10392312e+002	1.96130831e-001	
1.10601785e+002	1.94259463e-001	
1.10811258e+002	1.92338589e-001	
1.11020731e+002	1.90219938e-001	
1.11230204e+002	1.87629269e-001	
1.11439677e+002	1.85239982e-001	
1.11649150e+002	1.83327238e-001	
1.11858623e+002	1.81089958e-001	
1.12068097e+002	1.78873934e-001	
1.12277570e+002	1.76165121e-001	
1.12487043e+002	1.73224182e-001	
1.12696516e+002	1.70966315e-001	
1.12905989e+002	1.68630158e-001	
1.13115462e+002	1.65415950e-001	
1.13324935e+002	1.62581275e-001	
1.13534408e+002	1.59946396e-001	
1.13743881e+002	1.56814701e-001	
1.13953354e+002	1.53840499e-001	
1.14162827e+002	1.51014480e-001	
1.14372300e+002	1.48077354e-001	
1.14581773e+002	1.45032778e-001	
1.14791247e+002	1.41865106e-001	
1.15000720e+002	1.38459597e-001	
1.15210193e+002	1.35408895e-001	
1.15419666e+002	1.32356133e-001	
1.15629139e+002	1.29090903e-001	
1.15838612e+002	1.25450147e-001	
1.16048085e+002	1.22093811e-001	
1.16257558e+002	1.18880435e-001	
1.16467031e+002	1.14806956e-001	
1.16676504e+002	1.11587599e-001	
1.16885977e+002	1.08795330e-001	
1.17095450e+002	1.05313115e-001	
1.17304923e+002	1.01407234e-001	
1.17514397e+002	9.80895043e-002	
1.17723870e+002	9.49061565e-002	
1.17933343e+002	9.17533491e-002	
1.18142816e+002	8.84370332e-002	
1.18352289e+002	8.48773557e-002	
1.18561762e+002	8.15086007e-002	
1.18771235e+002	7.82737215e-002	
1.18980708e+002	7.51663523e-002	
1.19190181e+002	7.21090717e-002	
1.19399654e+002	6.87434317e-002	
1.19609127e+002	6.51767450e-002	
1.19818600e+002	6.18252414e-002	
1.20028073e+002	5.91883037e-002	
1.20237547e+002	5.66282912e-002	
1.20447020e+002	5.34541964e-002	
1.20656493e+002	5.05368466e-002	
1.20865966e+002	4.95160413e-002	
1.21075439e+002	4.15194535e-002	
1.21284912e+002	4.05382246e-002	
1.21494385e+002	3.95372539e-002	
1.21703858e+002	3.70887321e-002	
1.21913331e+002	3.38092820e-002	
1.22122804e+002	3.08518794e-002	
1.22332277e+002	2.88389726e-002	
1.22541750e+002	2.66452957e-002	
1.22751223e+002	2.45567099e-002	
1.22960697e+002	2.26484567e-002	
1.23170170e+002	2.09698248e-002	
1.23379643e+002	1.95799614e-002	
1.23589116e+002	1.85225366e-002	
1.23798589e+002	1.77578763e-002	
1.24008062e+002	1.73578737e-002	
1.24217535e+002	1.73889899e-002	
1.24427008e+002	1.80346752e-002	
1.24636481e+002	1.92549286e-002	
1.24845954e+002	2.08206502e-002	
1.25055427e+002	2.22884815e-002	
1.25264900e+002	2.40464076e-002	
1.25474373e+002	2.60375245e-002	
1.25683847e+002	2.81741121e-002	
1.25893320e+002	3.03944319e-002	
1.26102793e+002	3.26814226e-002	
1.26312266e+002	3.50220255e-002	
1.26521739e+002	3.74061779e-002	
1.26731212e+002	3.98260595e-002	
1.26940685e+002	4.22755353e-002	
1.27150158e+002	4.47497457e-002	
1.27359631e+002	4.77647027e-002	
1.27569104e+002	5.12407405e-002	
1.27778577e+002	5.47343777e-002	
1.27988050e+002	5.82424472e-002	
1.28197523e+002	6.16460566e-002	
1.28406997e+002	6.49746971e-002	
1.28616470e+002	6.83178304e-002	
1.28825943e+002	7.16734286e-002	
1.29035416e+002	7.50398195e-002	
1.29244889e+002	7.84156131e-002	
1.29454362e+002	8.20575073e-002	
1.29663835e+002	8.56928829e-002	
1.29873308e+002	8.92864017e-002	
1.30082781e+002	9.28832046e-002	
1.30292254e+002	9.64829241e-002	
1.30501727e+002	1.00085246e-001	
1.30711200e+002	1.03689898e-001	
1.30920673e+002	1.07296646e-001	
1.31130147e+002	1.10905286e-001	
1.31339620e+002	1.14515638e-001	
1.31549093e+002	1.17961439e-001	
1.31758566e+002	1.21642777e-001	
1.31968039e+002	1.25026869e-001	
1.32177512e+002	1.28110688e-001	
1.32386985e+002	1.31198462e-001	
1.32596458e+002	1.34289918e-001	
1.32805931e+002	1.37384807e-001	
1.33015404e+002	1.40482903e-001	
1.33224877e+002	1.43583997e-001	
1.33434350e+002	1.46687901e-001	
1.33643824e+002	1.49794439e-001	
1.33853297e+002	1.52523386e-001	
1.34062770e+002	1.55148562e-001	
1.34272243e+002	1.57782838e-001	
1.34481716e+002	1.60425766e-001	
1.34691189e+002	1.63076926e-001	
1.34900662e+002	1.66157270e-001	
1.35110135e+002	1.69384274e-001	
1.35319608e+002	1.72584958e-001	
1.35529081e+002	1.75061421e-001	
1.35738554e+002	1.77539089e-001	
1.35948027e+002	1.80017911e-001	
1.36157500e+002	1.82280302e-001	
1.36366974e+002	1.84496005e-001	
1.36576447e+002	1.86712119e-001	
1.36785920e+002	1.88905361e-001	
1.36995393e+002	1.91090746e-001	
1.37204866e+002	1.93280961e-001	
1.37414339e+002	1.95475844e-001	
1.37623812e+002	1.97675239e-001	
1.37833285e+002	1.99736770e-001	
1.38042758e+002	2.01554041e-001	
1.38252231e+002	2.03371316e-001	
1.38461704e+002	2.05017968e-001	
1.38671177e+002	2.06467712e-001	
1.38880650e+002	2.07918020e-001	
1.39090124e+002	2.09368881e-001	
1.39299597e+002	2.10820283e-001	
1.39509070e+002	2.12286379e-001	
1.39718543e+002	2.13747610e-001	
1.39928016e+002	2.15194097e-001	
1.40137489e+002	2.16640635e-001	
1.40346962e+002	2.17931488e-001	
1.40556435e+002	2.19183503e-001	
1.40765908e+002	2.20451132e-001	
1.40975381e+002	2.21783165e-001	
1.41184854e+002	2.22995696e-001	
1.41394327e+002	2.24105056e-001	
1.41603800e+002	2.25183621e-001	
1.41813274e+002	2.26211886e-001	
1.42022747e+002	2.27261423e-001	
1.42232220e+002	2.28454012e-001	
1.42441693e+002	2.29509311e-001	
1.42651166e+002	2.30078408e-001	
1.42860639e+002	2.30360864e-001	
1.43070112e+002	2.33095015e-001	
1.43279585e+002	2.33456149e-001	
1.43489058e+002	2.33996515e-001	
1.43698531e+002	2.34762530e-001	
1.43908004e+002	2.35538743e-001	
1.44117477e+002	2.36347164e-001	
1.44326950e+002	2.37176459e-001	
1.44536424e+002	2.37880422e-001	
1.44745897e+002	2.38320651e-001	
1.44955370e+002	2.38563983e-001	
1.45164843e+002	2.40488938e-001	
1.45374316e+002	2.40722336e-001	
1.45583789e+002	2.41127820e-001	
1.45793262e+002	2.41705810e-001	
1.46002735e+002	2.42327453e-001	
1.46212208e+002	2.42957465e-001	
1.46421681e+002	2.43602713e-001	
1.46631154e+002	2.44247992e-001	
1.46840627e+002	2.44825958e-001	
1.47050100e+002	2.45395955e-001	
1.47259574e+002	2.45856181e-001	
1.47469047e+002	2.46284943e-001	
1.47678520e+002	2.46713731e-001	
1.47887993e+002	2.47142546e-001	
1.48097466e+002	2.47531889e-001	
1.48306939e+002	2.47913330e-001	
1.48516412e+002	2.48294852e-001	
1.48725885e+002	2.48678200e-001	
1.48935358e+002	2.49069457e-001	
1.49144831e+002	2.49460715e-001	
1.49354304e+002	2.49851973e-001	
1.49563777e+002	2.50243231e-001	
1.49773250e+002	2.50634490e-001	
1.49982724e+002	2.51012143e-001	
1.50192197e+002	2.51372089e-001	
1.50401670e+002	2.51630885e-001	
1.50611143e+002	2.51837764e-001	
1.50820616e+002	2.52044665e-001	
1.51030089e+002	2.52251587e-001	
1.51239562e+002	2.52458588e-001	
1.51449035e+002	2.52710481e-001	
1.51658508e+002	2.52962383e-001	
1.51867981e+002	2.53214293e-001	
1.52077454e+002	2.53466210e-001	
1.52286927e+002	2.53718136e-001	
1.52496400e+002	2.53970069e-001	
1.52705874e+002	2.54143239e-001	
1.52915347e+002	2.54286630e-001	
1.53124820e+002	2.54431647e-001	
1.53334293e+002	2.54618444e-001	
1.53543766e+002	2.54805271e-001	
1.53753239e+002	2.54992128e-001	
