unixtime;input;ESP_CC;cc_overflow_count;
1627541901.5173419;3;452687679;4;
1627541901.5230806;1;453548354;4;
1627541901.5280097;2;454393257;4;
1627541901.5334973;3;455243099;4;
1627541901.5388598;1;456098809;4;
1627541901.544084;2;456942492;4;
1627541901.54947;3;457792578;4;
1627541901.5548105;1;458654251;4;
1627541901.5605414;2;459502854;4;
1627541901.5656507;3;460351830;4;
1627541901.570677;1;461214353;4;
1627541901.576066;2;462060390;4;
1627541901.5810738;3;462913642;4;
1627541901.5868342;1;463775075;4;
1627541901.592484;2;464622350;4;
1627541901.5972695;3;465472738;4;
1627541901.6029015;1;466338759;4;
1627541901.6079977;2;467183150;4;
1627541901.6132498;3;468034190;4;
1627541901.6187599;1;468896905;4;
1627541901.6244276;2;469745912;4;
1627541901.6295965;3;470594366;4;
1627541901.6344295;1;471456599;4;
1627541901.6401403;2;472303932;4;
1627541901.6454642;3;473156658;4;
1627541901.6508338;1;474017663;4;
1627541901.6561918;2;474862416;4;
1627541901.6619108;3;475704639;4;
1627541901.6672475;1;476568902;4;
1627541901.671902;2;477412957;4;
1627541901.6774445;3;478262103;4;
1627541901.6828165;1;479125210;4;
1627541901.6882365;2;479973203;4;
1627541901.6934416;3;480813120;4;
1627541901.698501;1;481675707;4;
1627541901.7039409;2;482520492;4;
1627541901.7092862;3;483373728;4;
1627541901.714741;1;484234063;4;
1627541901.7201772;2;485078506;4;
1627541901.726023;3;485927880;4;
1627541901.7308145;1;486792245;4;
1627541901.7357514;2;487635638;4;
1627541901.7411556;3;488485458;4;
1627541901.7464888;1;489346865;4;
1627541901.7518368;2;490195176;4;
1627541901.757427;3;491043712;4;
1627541901.7626958;1;491905841;4;
1627541901.7679985;2;492751420;4;
1627541901.7732172;3;493604412;4;
1627541901.77857;1;494465607;4;
1627541901.7839296;2;495312264;4;
1627541901.7898421;3;496162118;4;
1627541901.7946117;1;497027957;4;
1627541901.7999249;2;497871896;4;
1627541901.8055193;3;498722656;4;
1627541901.8108501;1;499585233;4;
1627541901.816217;2;500433874;4;
1627541901.8217676;3;501282148;4;
1627541901.8267765;1;502143987;4;
1627541901.831822;2;502991046;4;
1627541901.8372748;3;503843562;4;
1627541901.8429213;1;504704501;4;
1627541901.8479354;2;505548986;4;
1627541901.8536084;3;506399754;4;
1627541901.8585527;1;507263473;4;
1627541901.8639445;2;508106976;4;
1627541901.8692236;3;508955862;4;
1627541901.8745646;1;509818407;4;
1627541901.8797107;2;510665724;4;
1627541901.885567;3;511513776;4;
1627541901.8906434;1;512375935;4;
1627541901.8960264;2;513220542;4;
1627541901.9012845;3;514073310;4;
1627541901.906809;1;514933381;4;
1627541901.911666;2;515777722;4;
1627541901.9171898;3;516626950;4;
1627541901.9226422;1;517491207;4;
1627541901.9279919;2;518334308;4;
1627541901.9331279;3;519183958;4;
1627541901.9386508;1;520045153;4;
1627541901.9440322;2;520892916;4;
1627541901.9495165;3;521741020;4;
1627541901.9545324;1;522602869;4;
1627541901.9597342;2;523447884;4;
1627541901.9652941;3;524300170;4;
1627541901.9707935;1;525160759;4;
1627541901.9761379;2;526007320;4;
1627541901.9815595;3;526856876;4;
1627541901.9867043;1;527722691;4;
1627541901.991857;2;528566398;4;
1627541901.997225;3;529416800;4;
1627541902.002636;1;530278979;4;
1627541902.0077045;2;531127292;4;
1627541902.0131536;3;531975268;4;
1627541902.0184534;1;532836987;4;
1627541902.0237079;2;533683576;4;
1627541902.0291965;3;534535852;4;
1627541902.0349033;1;535396153;4;
1627541902.040176;2;536240450;4;
1627541902.0454893;3;537091080;4;
1627541902.0505774;1;537945868;4;
1627541902.0558355;2;538789097;4;
1627541902.061186;3;539637597;4;
1627541902.0666342;1;540500164;4;
1627541902.0720887;2;541347049;4;
1627541902.0771518;3;542194673;4;
1627541902.082348;1;543047505;4;
1627541902.0878074;2;543891514;4;
1627541902.093362;3;544743770;4;
1627541902.0985725;1;545603465;4;
1627541902.1035397;2;546447494;4;
1627541902.10998;3;547296402;4;
1627541902.114584;1;548160213;4;
1627541902.1196108;2;549003252;4;
1627541902.1248312;3;549852720;4;
1627541902.1303968;1;550713789;4;
1627541902.136002;2;551561258;4;
1627541902.141265;3;552409126;4;
1627541902.1465464;1;553270545;4;
1627541902.1517217;2;554115308;4;
1627541902.157042;3;554967418;4;
1627541902.1626105;1;555827439;4;
1627541902.1677325;2;556673324;4;
1627541902.173533;3;557522306;4;
1627541902.1785917;1;558387161;4;
1627541902.1834557;2;559230538;4;
1627541902.188726;3;560080540;4;
1627541902.1942406;1;560942071;4;
1627541902.1997256;2;561789990;4;
1627541902.2050045;3;562637716;4;
1627541902.2102952;1;563499149;4;
1627541902.2156527;2;564345442;4;
1627541902.2209067;3;565197302;4;
1627541902.226194;1;566057609;4;
1627541902.2314317;2;566901732;4;
1627541902.237032;3;567752040;4;
1627541902.2422872;1;568615425;4;
1627541902.2474856;2;569458234;4;
1627541902.252965;3;570306380;4;
1627541902.2583222;1;571168299;4;
1627541902.2635157;2;572014736;4;
1627541902.269238;3;572861876;4;
1627541902.2740974;1;573723001;4;
1627541902.2794318;2;574566734;4;
1627541902.2846704;3;575418620;4;
1627541902.2905405;1;576277881;4;
1627541902.2952302;2;577121434;4;
1627541902.3013709;3;577969864;4;
