unixtime;input;ESP_CC;cc_overflow_count;
1627539975.8498056;3;203423402;0;
1627539975.8556309;1;204286249;0;
1627539975.8609416;2;205133254;0;
1627539975.866195;3;205981056;0;
1627539975.8718338;1;206843439;0;
1627539975.8769517;2;207687346;0;
1627539975.8821042;3;208539970;0;
1627539975.887643;1;209399947;0;
1627539975.8929188;2;210243386;0;
1627539975.898374;3;211092394;0;
1627539975.903974;1;211956295;0;
1627539975.9087865;2;212799056;0;
1627539975.9141037;3;213648602;0;
1627539975.9193404;1;214511021;0;
1627539975.9249482;2;215358698;0;
1627539975.9301848;3;216207060;0;
1627539975.936176;1;217069273;0;
1627539975.9413872;2;217905469;0;
1627539975.9462602;3;218758153;0;
1627539975.9516113;1;219619008;0;
1627539975.956675;2;220464601;0;
1627539975.9624777;3;221313877;0;
1627539975.9676983;1;222179514;0;
1627539975.972857;2;223014126;0;
1627539975.9779549;3;223864590;0;
1627539975.9837346;1;224727117;0;
1627539975.9886274;2;225575486;0;
1627539975.9946725;3;226423796;0;
1627539976.0005593;1;227286483;0;
1627539976.0049853;2;228132678;0;
1627539976.0100975;3;228985178;0;
1627539976.0159924;1;229846133;0;
1627539976.0210972;2;230690196;0;
1627539976.0267386;3;231540256;0;
1627539976.031606;1;232404483;0;
1627539976.0369585;2;233247124;0;
1627539976.042004;3;234095832;0;
1627539976.0475078;1;234958543;0;
1627539976.0526087;2;235805746;0;
1627539976.058116;3;236653664;0;
1627539976.0638237;1;237516083;0;
1627539976.0687845;2;238360032;0;
1627539976.074157;3;239212634;0;
1627539976.0790622;1;240072451;0;
1627539976.0842865;2;240916204;0;
1627539976.0895767;3;241765340;0;
1627539976.09507;1;242620498;0;
1627539976.1003184;2;243463189;0;
1627539976.105499;3;244312779;0;
1627539976.11095;1;245175216;0;
1627539976.1163034;2;246022891;0;
1627539976.1215453;3;246862586;0;
1627539976.1274388;1;247724791;0;
1627539976.1327083;2;248570198;0;
1627539976.137824;3;249422904;0;
1627539976.143558;1;250284065;0;
1627539976.1491523;2;251129922;0;
1627539976.1548593;3;251979490;0;
1627539976.1603932;1;252845203;0;
1627539976.1645308;2;253688758;0;
1627539976.1699026;3;254539414;0;
1627539976.1755424;1;255402341;0;
1627539976.1808496;2;256250818;0;
1627539976.1859531;3;257099202;0;
1627539976.1919832;1;257961973;0;
1627539976.1969016;2;258808304;0;
1627539976.2019472;3;259660650;0;
1627539976.2074082;1;260521819;0;
1627539976.2130618;2;261366104;0;
1627539976.2180197;3;262216506;0;
1627539976.2238069;1;263080757;0;
1627539976.2291896;2;263923934;0;
1627539976.2340293;3;264773000;0;
1627539976.23939;1;265636187;0;
1627539976.2447028;2;266474437;0;
1627539976.2499554;3;267322643;0;
1627539976.2558715;1;268185482;0;
1627539976.2617483;2;269029549;0;
1627539976.266362;3;269882261;0;
1627539976.2712128;1;270742492;0;
1627539976.2764583;2;271577590;0;
1627539976.28187;3;272426548;0;
1627539976.2871203;1;273290963;0;
1627539976.293801;2;274133680;0;
1627539976.2982519;3;274983490;0;
1627539976.3035028;1;275846213;0;
1627539976.3086011;2;276694190;0;
1627539976.3136892;3;277542768;0;
1627539976.319572;1;278405247;0;
1627539976.3252664;2;279250718;0;
1627539976.330074;3;280103506;0;
1627539976.3352482;1;280964963;0;
1627539976.3405943;2;281810916;0;
