unixtime;input;ESP_CC;cc_overflow_count;
1627541075.1825938;3;411713022;0;
1627541075.1878343;1;412573267;0;
1627541075.193217;2;413417018;0;
1627541075.198788;3;414268248;0;
1627541075.204053;1;415127569;0;
1627541075.2093315;2;415972002;0;
1627541075.214706;3;416820436;0;
1627541075.2205105;1;417684941;0;
1627541075.225604;2;418526950;0;
1627541075.2307873;3;419376346;0;
1627541075.2360492;1;420237311;0;
1627541075.241438;2;421084078;0;
1627541075.2468376;3;421930660;0;
1627541075.25207;1;422791311;0;
1627541075.2571845;2;423636040;0;
1627541075.2631993;3;424487032;0;
1627541075.2680025;1;425346185;0;
1627541075.273324;2;426189002;0;
1627541075.27851;3;427037882;0;
1627541075.2839994;1;427900499;0;
1627541075.2895002;2;428742012;0;
1627541075.2945676;3;429589406;0;
1627541075.2998915;1;430450413;0;
1627541075.304996;2;431296138;0;
1627541075.3103516;3;432142856;0;
1627541075.316011;1;433003823;0;
1627541075.3208683;2;433846474;0;
1627541075.327161;3;434697992;0;
1627541075.3319123;1;435556689;0;
1627541075.3369753;2;436399464;0;
1627541075.3422143;3;437247446;0;
1627541075.347939;1;438110273;0;
1627541075.3528135;2;438951756;0;
1627541075.3584366;3;439799852;0;
1627541075.3636675;1;440660381;0;
1627541075.3690255;2;441506390;0;
1627541075.3744187;3;442353388;0;
1627541075.3794348;1;443213821;0;
1627541075.38466;2;444057544;0;
1627541075.390504;3;444908644;0;
1627541075.3955207;1;445768263;0;
1627541075.4009063;2;446612928;0;
1627541075.4060519;3;447461600;0;
1627541075.4115813;1;448326039;0;
1627541075.4169595;2;449168304;0;
1627541075.4224932;3;450017786;0;
1627541075.4275532;1;450878873;0;
1627541075.432776;2;451725878;0;
1627541075.437833;3;452572736;0;
1627541075.4435647;1;453433793;0;
1627541075.4492278;2;454270179;0;
1627541075.4545908;3;455121343;0;
1627541075.4594505;1;455980804;0;
1627541075.4643707;2;456823903;0;
1627541075.469824;3;457673183;0;
1627541075.4752755;1;458535704;0;
1627541075.4805837;2;459377215;0;
1627541075.4859085;3;460224867;0;
1627541075.4910457;1;461085984;0;
1627541075.4965055;2;461931957;0;
1627541075.5018768;3;462778701;0;
1627541075.5072777;1;463639666;0;
1627541075.5127442;2;464482447;0;
1627541075.5182927;3;465334179;0;
1627541075.5231376;1;466193230;0;
1627541075.5284052;2;467036071;0;
1627541075.533911;3;467884395;0;
1627541075.5390675;1;468747412;0;
1627541075.5443833;2;469589003;0;
1627541075.5500195;3;470437365;0;
1627541075.5549974;1;471298164;0;
1627541075.5603836;2;472144293;0;
1627541075.5656953;3;472991387;0;
1627541075.5712152;1;473851956;0;
1627541075.5766077;2;474695837;0;
1627541075.5819926;3;475547263;0;
1627541075.5872693;1;476406986;0;
1627541075.5924287;2;477251701;0;
1627541075.5978894;3;478100381;0;
1627541075.6031106;1;478965124;0;
1627541075.608371;2;479807447;0;
1627541075.6138017;3;480656867;0;
1627541075.6191087;1;481518022;0;
1627541075.624346;2;482364999;0;
1627541075.6298122;3;483211755;0;
1627541075.6350615;1;484072672;0;
1627541075.640327;2;484917855;0;
1627541075.645704;3;485769331;0;
1627541075.6509945;1;486629230;0;
1627541075.656269;2;487472477;0;
1627541075.6615477;3;488322127;0;
1627541075.666837;1;489185334;0;
1627541075.6722188;2;490027337;0;
1627541075.677644;3;490875255;0;
1627541075.6829367;1;491736680;0;
1627541075.6882746;2;492582555;0;
1627541075.6935468;3;493429227;0;
1627541075.6989949;1;494290208;0;
1627541075.7041416;2;495132945;0;
1627541075.709804;3;495984327;0;
1627541075.7149353;1;496843330;0;
1627541075.7201781;2;497686243;0;
1627541075.7256925;3;498534791;0;
1627541075.7309194;1;499389361;0;
1627541075.736142;2;500231218;0;
1627541075.7416275;3;501079750;0;
1627541075.7469704;1;501940865;0;
1627541075.7522972;2;502787578;0;
