unixtime;input;ESP_CC;cc_overflow_count;
1627397430.989086;3;834765151;0;
1627397430.994313;1;835636266;0;
1627397430.9997087;2;836488827;0;
1627397431.005272;3;837349227;0;
1627397431.0108767;1;838218516;0;
1627397431.0160537;2;839071967;0;
1627397431.0213814;3;839928703;0;
1627397431.0268734;1;840802478;0;
1627397431.0324905;2;841653893;0;
1627397431.037499;3;842512061;0;
1627397431.0432081;1;843382454;0;
1627397431.0482378;2;844238403;0;
1627397431.0538626;3;845094695;0;
1627397431.0594394;1;845966226;0;
1627397431.0647113;2;846820301;0;
1627397431.0698104;3;847681015;0;
1627397431.075502;1;848551076;0;
1627397431.0806584;2;849402905;0;
1627397431.0864048;3;850261041;0;
1627397431.0915837;1;851133348;0;
1627397431.0970018;2;851983819;0;
1627397431.101812;3;852840431;0;
1627397431.107798;1;853711254;0;
1627397431.1130712;2;854565637;0;
1627397431.1183794;3;855421529;0;
1627397431.124032;1;856292868;0;
1627397431.12908;2;857144927;0;
1627397431.1343536;3;858005579;0;
1627397431.1396146;1;858874626;0;
1627397431.1452873;2;859725933;0;
1627397431.150342;3;860583377;0;
1627397431.155445;1;861331548;0;
1627397431.161306;2;862298260;0;
1627397431.1665168;3;863155474;0;
1627397431.1719968;1;864025685;0;
1627397431.1774716;2;864880118;0;
1627397431.1828585;3;865736600;0;
1627397431.1882973;1;866598408;0;
1627397431.193386;2;867451065;0;
1627397431.1989899;3;868311097;0;
1627397431.204253;1;869180574;0;
1627397431.2097;2;870034047;0;
1627397431.214898;3;870890609;0;
1627397431.2204294;1;871764672;0;
1627397431.2255929;2;872615377;0;
1627397431.231564;3;873473621;0;
1627397431.2367847;1;874344036;0;
1627397431.2420628;2;875199283;0;
1627397431.2473679;3;876055107;0;
1627397431.2528195;1;876926020;0;
1627397431.258166;2;877779887;0;
1627397431.2642896;3;878639313;0;
1627397431.2695308;1;879509128;0;
1627397431.2743628;2;880360775;0;
1627397431.279658;3;881218855;0;
1627397431.2845483;1;881966644;0;
1627397431.2901998;2;882941827;0;
1627397431.2958884;3;883798113;0;
1627397431.3011217;1;884669066;0;
1627397431.3066685;2;885523345;0;
1627397431.3117635;3;886379245;0;
1627397431.317285;1;887249944;0;
1627397431.3223896;2;888101533;0;
1627397431.327939;3;888961853;0;
1627397431.3334177;1;889830800;0;
1627397431.3386612;2;890682389;0;
1627397431.344146;3;891539463;0;
1627397431.349282;1;892412050;0;
1627397431.3546488;2;893262587;0;
1627397431.3602436;3;894120043;0;
1627397431.3656445;1;894989946;0;
1627397431.3709767;2;895844973;0;
1627397431.3761919;3;896700803;0;
1627397431.3819077;1;897571356;0;
1627397431.3875756;2;898423869;0;
1627397431.3923683;3;899283413;0;
1627397431.3978465;1;900152714;0;
1627397431.4031396;2;901006027;0;
1627397431.4084473;3;901862885;0;
1627397431.4139092;1;902736482;0;
1627397431.4196897;2;903587157;0;
1627397431.4247823;3;904445225;0;
1627397431.4303014;1;905316062;0;
1627397431.435527;2;906171223;0;
1627397431.4412086;3;907027193;0;
1627397431.4463212;1;907898358;0;
1627397431.451708;2;908751651;0;
1627397431.4570463;3;909611797;0;
1627397431.4625351;1;910481318;0;
1627397431.4677765;2;911333089;0;
1627397431.4732788;3;912191525;0;
1627397431.478513;1;913063820;0;
1627397431.4838948;2;913914575;0;
1627397431.4891932;3;914771485;0;
1627397431.4945369;1;915642740;0;
1627397431.4998477;2;916498023;0;
1627397431.5054336;3;917353833;0;
1627397431.5111501;1;918224542;0;
1627397431.5161636;2;919076987;0;
1627397431.5213907;3;919937351;0;
1627397431.5266979;1;920806506;0;
1627397431.5323179;2;921658933;0;
1627397431.5378473;3;922516157;0;
1627397431.5432725;1;923389000;0;
1627397431.5486407;2;924231118;0;
1627397431.5536172;3;925089418;0;
1627397431.5591788;1;925959413;0;
1627397431.5647354;2;926815940;0;
1627397431.5701284;3;927671360;0;
1627397431.575513;1;928542177;0;
1627397431.5813663;2;929395162;0;
1627397431.5861108;3;930255144;0;
1627397431.591484;1;931124515;0;
1627397431.5972621;2;931978394;0;
1627397431.6022122;3;932834798;0;
1627397431.607788;1;933709297;0;
1627397431.6131186;2;934560276;0;
1627397431.6183763;3;935418072;0;
1627397431.6239386;1;936289451;0;
1627397431.6294446;2;937145332;0;
1627397431.6342835;3;938001834;0;
1627397431.639735;1;938872751;0;
1627397431.645184;2;939727044;0;
1627397431.6506047;3;940586874;0;
1627397431.6562848;1;941456781;0;
1627397431.6614811;2;942308236;0;
1627397431.6665037;3;943166322;0;
1627397431.672217;1;944039089;0;
1627397431.6778042;2;944889586;0;
1627397431.6831326;3;945746828;0;
1627397431.6885626;1;946618227;0;
1627397431.6937509;2;947472822;0;
1627397431.6991792;3;948329028;0;
1627397431.7045105;1;949200257;0;
1627397431.709859;2;950052310;0;
1627397431.7152395;3;950912610;0;
1627397431.720677;1;951781859;0;
1627397431.725892;2;952633706;0;
1627397431.7315018;3;953491084;0;
1627397431.736778;1;954363507;0;
1627397431.7422419;2;955214072;0;
1627397431.747559;3;956071630;0;
1627397431.7531066;1;956941839;0;
1627397431.7582905;2;957797402;0;
1627397431.7637851;3;958653634;0;
1627397431.7681932;1;959399397;0;
1627397431.774214;2;960377296;0;
1627397431.7794437;3;961237350;0;
1627397431.7851083;1;962106793;0;
1627397431.7903404;2;962960038;0;
1627397431.7956913;3;963816480;0;
1627397431.8015242;1;964691051;0;
1627397431.806872;2;965541710;0;
1627397431.8118243;3;966399634;0;
1627397431.8173857;1;967269955;0;
1627397431.8226943;2;968126180;0;
1627397431.8281214;3;968972715;0;
1627397431.833557;1;969843780;0;
1627397431.8389206;2;970697815;0;
1627397431.844498;3;971557907;0;
1627397431.8497152;1;972427854;0;
1627397431.855132;2;973279343;0;
1627397431.8601127;3;974137431;0;
1627397431.8657513;1;975009154;0;
1627397431.8711255;2;975860345;0;
1627397431.8766377;3;976717157;0;
1627397431.881898;1;977588106;0;
1627397431.8873398;2;978442973;0;
1627397431.8926306;3;979298735;0;
1627397431.8980813;1;980170100;0;
1627397431.9033296;2;981022689;0;
1627397431.9088123;3;981882571;0;
1627397431.914243;1;982752400;0;
1627397431.9194653;2;983604061;0;
1627397431.9248042;3;984461159;0;
1627397431.9303184;1;985333958;0;
1627397431.9353385;2;986184031;0;
1627397431.940779;3;987041367;0;
1627397431.9464293;1;987912050;0;
1627397431.9520237;2;988757636;0;
1627397431.957229;3;989614376;0;
1627397431.9633875;1;990485179;0;
1627397431.9675999;2;991337912;0;
1627397431.973452;3;992198066;0;
1627397431.9793973;1;993067721;0;
1627397431.9843347;2;993912351;0;
1627397431.9891665;3;994769041;0;
1627397431.9948192;1;995642704;0;
1627397432.0002258;2;996494265;0;
1627397432.0056617;3;997351965;0;
1627397432.0111156;1;998223042;0;
1627397432.0163867;2;999078117;0;
1627397432.0218594;3;999935005;0;
1627397432.0272686;1;1000806168;0;
1627397432.0327642;2;1001660527;0;
1627397432.0379028;3;1002521047;0;
1627397432.0434191;1;1003391210;0;
1627397432.0485392;2;1004243279;0;
1627397432.0540173;3;1005101371;0;
