unixtime;input;ESP_CC;cc_overflow_count;
1627459244.6071777;3;305463547;0;
1627459244.6128442;1;306331072;0;
1627459244.617565;2;307179533;0;
1627459244.6231043;3;308036901;0;
1627459244.6284525;1;308902128;0;
1627459244.6336515;2;309750483;0;
1627459244.639188;3;310604375;0;
1627459244.644584;1;311473852;0;
1627459244.649975;2;312321151;0;
1627459244.6554348;3;313175263;0;
1627459244.6604667;1;314042296;0;
1627459244.665685;2;314894359;0;
1627459244.6711698;3;315747177;0;
1627459244.6767364;1;316614016;0;
1627459244.6819494;2;317463347;0;
1627459244.687895;3;318320199;0;
1627459244.6927357;1;319186160;0;
1627459244.6979628;2;320036527;0;
1627459244.7035105;3;320890827;0;
1627459244.7089393;1;321761982;0;
1627459244.7141228;2;322609837;0;
1627459244.719326;3;323464827;0;
1627459244.724816;1;324332400;0;
1627459244.7299776;2;325185247;0;
1627459244.7353852;3;326038543;0;
1627459244.740178;1;326781854;0;
1627459244.746222;2;327756765;0;
1627459244.7523966;3;328613959;0;
1627459244.7570653;1;329471423;0;
1627459244.7621114;2;330320366;0;
1627459244.7676778;3;331175428;0;
1627459244.7731683;1;332044775;0;
1627459244.7782943;2;332892438;0;
1627459244.7839708;3;333737405;0;
1627459244.7890913;1;334605098;0;
1627459244.7944262;2;335456747;0;
1627459244.7999575;3;336309435;0;
1627459244.8051717;1;337176732;0;
1627459244.810648;2;338025039;0;
1627459244.816733;3;338882209;0;
1627459244.821403;1;339747350;0;
1627459244.8266528;2;340595673;0;
1627459244.8318245;3;341449613;0;
1627459244.8374794;1;342319264;0;
1627459244.8426657;2;343166737;0;
1627459244.8487887;3;344021183;0;
1627459244.8535016;1;344888520;0;
1627459244.858701;2;345740615;0;
1627459244.8640807;3;346593703;0;
1627459244.8695502;1;347460692;0;
1627459244.8746755;2;348310075;0;
1627459244.88035;3;349166931;0;
1627459244.8847446;1;349909702;0;
1627459244.8908267;2;350882757;0;
1627459244.8963044;3;351736895;0;
1627459244.9018683;1;352607590;0;
1627459244.9071035;2;353455589;0;
1627459244.9128294;3;354310797;0;
1627459244.9178715;1;355178642;0;
